language,sent_id,sentence,tokens,word_idx,token_id,form,lemma,number
fi,w025.6,"Periaatteessa sähkökiukaallakin varustettu sauna on sisäänpäin lämpiävä, mutta käsitteellä ei ole merkitystä siksi, ettei sähkövastus tuota ilmaan poistettavia ihmiselle myrkyllisiä savukaasuja.","Periaatteessa sähkökiukaallakin varustettu sauna on sisäänpäin lämpiävä , mutta käsitteellä ei ole merkitystä siksi , että ei sähkövastus tuota ilmaan poistettavia ihmiselle myrkyllisiä savukaasuja .",23,24,savukaasuja,savu#kaasu,Plur
fi,fA01.34,"Pakko, kyseessä on tulevien vuosituhansien keskeisin kristillinen uskonkappale.","Pakko , kyseessä on tulevien vuosituhansien keskeisin kristillinen uskonkappale .",8,9,uskonkappale,uskon#kappale,Sing
fi,h1024.13,Tähän asti TBK on noussut vitosesta kakkoseen sarjaporras ja vuosi vauhdilla.,Tähän asti TBK on noussut vitosesta kakkoseen sarjaporras ja vuosi vauhdilla .,6,7,kakkoseen,kakkonen,Sing
fi,e1002.16,Taloudelliset ja strategiset edut on valitettavasti aikaisemmin asetettu liian usein demokratian ja ihmisoikeuksien edelle.,Taloudelliset ja strategiset edut on valitettavasti aikaisemmin asetettu liian usein demokratian ja ihmisoikeuksien edelle .,12,13,ihmisoikeuksien,ihmis#oikeus,Plur
fi,h1047.18,"Ma oon ollu, sillon tällön tollasessa, erilaisis tilaisuuksis niin ku säestämässä, jotai yksillaulajaa tai, sellasta, esimerkiks jossai häissä mä oon olluj ja, tommosissa","Ma oon ollu , sillon tällön tollasessa , erilaisis tilaisuuksis niin ku säestämässä , jotai yksillaulajaa tai , sellasta , esimerkiks jossai häissä mä oon olluj ja , tommosissa",22,23,häissä,häät,Plur
fi,j010.31,"- ""kuorma-autolla"" yksinomaan tai pääasiallisesti tavarakuljetukseen tarkoitettua nivelöimätöntä ajoneuvoa;","- "" kuorma-autolla "" yksinomaan tai pääasiallisesti tavarakuljetukseen tarkoitettua nivelöimätöntä ajoneuvoa ;",10,11,ajoneuvoa,ajo#neuvo,Sing
fi,e1016.28,"Itse asiassa äskettäin laatimamme asiaa koskeva asiakirja on todiste halustamme ratkaista ongelma noudattaen kuitenkin perustamissopimuksen määräyksiä, .","Itse asiassa äskettäin laatimamme asiaa koskeva asiakirja on todiste halustamme ratkaista ongelma noudattaen kuitenkin perustamissopimuksen määräyksiä , .",8,9,todiste,todiste,Sing
fi,t037.2,"Yksi Helsingin ja Pietarin välinen Allegro-junavuoro uhkaa jäädä ajamatta suomalaisten ja venäläisten aikataulukiistojen vuoksi, Etelä-Saimaa kirjoittaa.","Yksi Helsingin ja Pietarin välinen Allegro-junavuoro uhkaa jäädä ajamatta suomalaisten ja venäläisten aikataulukiistojen vuoksi , Etelä-Saimaa kirjoittaa .",11,12,venäläisten,venäläinen,Plur
fi,h1037.8,Se sanoo makaavansa hormin vieressä.,Se sanoo makaavansa hormin vieressä .,3,4,hormin,hormi,Sing
fi,w130.32,"Kun sijaishallitsijan tehtävät vuonna 1950 päättyivät, niin Kaarle vetäytyi yksityisyyteen.","Kun sijaishallitsijan tehtävät vuonna 1950 päättyivät , niin Kaarle vetäytyi yksityisyyteen .",2,3,tehtävät,tehtävä,Plur
fi,fB02.42,"Se sanokin että hoida ite lehmäs, ja painu siihen suuntaan missä sanoin sen pyörän olevan.","Se sanokin että hoida ite lehmäs , ja painu siihen suuntaan missä sanoin sen pyörän olevan .",10,11,suuntaan,suunta,Sing
fi,t050.5,Euroalueen johtajien sopiman Kreikan toisen pelastuspaketin yhteydessä tehtiin merkittäviä rakenteellisia muutoksia euroalueen väliaikaisen rahoitusvakausvälineen ERVV:n toimintavaltuuksiin.,Euroalueen johtajien sopiman Kreikan toisen pelastuspaketin yhteydessä tehtiin merkittäviä rakenteellisia muutoksia euroalueen väliaikaisen rahoitusvakausvälineen ERVV:n toimintavaltuuksiin .,11,12,euroalueen,euro#alue,Sing
fi,u035.11,"- Esimerkiksi riidan toinen osapuoli voi väittää, että jokin asia - kansallinen laki, kielto tai normi - on EU-oikeuden vastainen ja siksi sitä ei voida noudattaa.","- Esimerkiksi riidan toinen osapuoli voi väittää , että jokin asia - kansallinen laki , kielto tai normi - on EU-oikeuden vastainen ja siksi sitä ei voida noudattaa .",2,3,riidan,riita,Sing
fi,b203.29,"Jos vain luulen, että palelen ulkona, mutta tarkenisinkin hyvin shortseissa?","Jos vain luulen , että palelen ulkona , mutta tarkenisinkin hyvin shortseissa ?",11,12,shortseissa,shortsit,Plur
fi,wn075.5,Mikkosen vierailun tarkoitus on toistaiseksi epäselvä.,Mikkosen vierailun tarkoitus on toistaiseksi epäselvä .,1,2,vierailun,vierailu,Sing
fi,w069.5,Elokuvassa Iso Elokuvastudio on joutumassa pahan Hotkis ja Nielaus-yhtiön käsiin.,Elokuvassa Iso Elokuvastudio on joutumassa pahan Hotkis ja Nielaus -yhtiön käsiin .,10,11,käsiin,käsi,Plur
fi,t045.16,"Tilastoluku kertoo yhdensuuntaisten matkojen määrä, joten liikkeellä olleiden matkustajien määrä oli runsas 450 000.","Tilastoluku kertoo yhdensuuntaisten matkojen määrä , joten liikkeellä olleiden matkustajien määrä oli runsas 450 000 .",3,4,matkojen,matka,Plur
fi,t036.4,"Kotitalousvähennys on etu, joka muuttuu käyttökelpoiseksi vasta, kun tulot ylittävät tietyn rajan.","Kotitalousvähennys on etu , joka muuttuu käyttökelpoiseksi vasta , kun tulot ylittävät tietyn rajan .",2,3,etu,etu,Sing
fi,j022.43,"Se voi kuitenkin olla välittäjänä toimiva maa, paitsi jos tuotteet esimerkiksi ainoastaan kuljetetaan sen kautta, sellaisia tuotteita ei valmisteta viejämaassa tai viejämaassa ei ole vertailukelpoista hintaa näille tuotteille.","Se voi kuitenkin olla välittäjänä toimiva maa , paitsi jos tuotteet esimerkiksi ainoastaan kuljetetaan sen kautta , sellaisia tuotteita ei valmisteta viejämaassa tai viejämaassa ei ole vertailukelpoista hintaa näille tuotteille .",18,19,tuotteita,tuote,Plur
fi,f702.10,"Poikani ja tyttäreni ovat vesipetoja, mistä lie geeninsä perineet.","Poikani ja tyttäreni ovat vesipetoja , mistä lie geeninsä perineet .",8,9,geeninsä,geeni,Plur
fi,u041.7,"Niistä juontuvat mahdollisuudet suvaitsemattomuuteen, negatiiviseen suvaitsevaisuuteen ja positiiviseen suvaitsevaisuuteen.","Niistä juontuvat mahdollisuudet suvaitsemattomuuteen , negatiiviseen suvaitsevaisuuteen ja positiiviseen suvaitsevaisuuteen .",2,3,mahdollisuudet,mahdollisuus,Plur
fi,b202.46,"Lauantaina olikin sitten virallinen shoppailupäivä ja kiertelimme Tukholmaa tutulla porukalla (Jonna & kaksoset, Muotijatrendit-Salla, Spending-Veera ja minä).","Lauantaina olikin sitten virallinen shoppailupäivä ja kiertelimme Tukholmaa tutulla porukalla ( Jonna & kaksoset , Muotijatrendit-Salla , Spending-Veera ja minä ) .",13,14,kaksoset,kaksonen,Plur
fi,b510.7,"Visualisoinnit on tehty neljästä kysymyksestä, jotka valitsin yksinkertaisten vastausvaihtoehtojen ”Kyllä” ja ”Ei” perusteella.","Visualisoinnit on tehty neljästä kysymyksestä , jotka valitsin yksinkertaisten vastausvaihtoehtojen ” Kyllä ” ja ” Ei ” perusteella .",9,10,vastausvaihtoehtojen,vastaus#vaihto#ehto,Plur
fi,w021.6,"Siellä hän karismallaan sai useita nuoria miehiä kiinnostumaan jesuiittaurasta, minkä lisäksi hänestä itsestään tuli vaikutusvaltainen henkilö Portugalin hovissa.","Siellä hän karismallaan sai useita nuoria miehiä kiinnostumaan jesuiittaurasta , minkä lisäksi hänestä itsestään tuli vaikutusvaltainen henkilö Portugalin hovissa .",16,17,henkilö,henkilö,Sing
fi,t041.15,"Suomalaisista 54 prosenttia ei luota siihen, että verkkopalvelujen tarjoajat suojaavat käyttäjän henkilötietoja.","Suomalaisista 54 prosenttia ei luota siihen , että verkkopalvelujen tarjoajat suojaavat käyttäjän henkilötietoja .",9,10,tarjoajat,tarjoaja,Plur
fi,e1069.9,"Näin myös yhteisöjen tuomioistuin totesi vuonna 2002 antamassaan tuomiossa, ja nyt, vuosia kestäneiden neuvottelujen jälkeen, on lopultakin saavutettu kohtalaisen tasapainoinen sopimus - ei täydellinen mutta kuitenkin kohtuullinen.","Näin myös yhteisöjen tuomioistuin totesi vuonna 2002 antamassaan tuomiossa , ja nyt , vuosia kestäneiden neuvottelujen jälkeen , on lopultakin saavutettu kohtalaisen tasapainoinen sopimus - ei täydellinen mutta kuitenkin kohtuullinen .",23,24,sopimus,sopimus,Sing
fi,f901.19,Myskiä.,Myskiä .,0,1,Myskiä,myski,Sing
fi,u038.14,Yliluonnolliset kokemukset kuulostavat usein pelottavilta ja saavat helposti negatiivisen sävyn.,Yliluonnolliset kokemukset kuulostavat usein pelottavilta ja saavat helposti negatiivisen sävyn .,9,10,sävyn,sävy,Sing
fi,t014.10,Samalla mahdollisen luottohäiriön riski pieneni.,Samalla mahdollisen luottohäiriön riski pieneni .,3,4,riski,riski,Sing
fi,w018.16,Esimerkiksi jatko 1.e4 e5 2.f4 Lc5 3.Rf3 d6 4.c3 Rf6 5.d4 tai fxe5 antaa valkealle hyvän tilanteen ja vahvan keskustan.,Esimerkiksi jatko 1.e4 e5 2.f4 Lc5 3.Rf3 d6 4.c3 Rf6 5.d4 tai fxe5 antaa valkealle hyvän tilanteen ja vahvan keskustan .,14,15,valkealle,valkea,Sing
fi,b708.13,"Herneenversot ovat tällä kertaa ihan kaupasta ostettuja, vaikka tykkään niitä myös itse kasvatella...","Herneenversot ovat tällä kertaa ihan kaupasta ostettuja , vaikka tykkään niitä myös itse kasvatella ...",0,1,Herneenversot,herne#verso,Plur
fi,u037.16,"Kiinan kaupungistumisen ilmiöistä kirjoittanut Outi Luova kertoo, että kiihkeätahtinen kaupungistuminen tarvitsee rakentamiseen ja kaupunkisuunnitteluun kansainvälistä apua.","Kiinan kaupungistumisen ilmiöistä kirjoittanut Outi Luova kertoo , että kiihkeätahtinen kaupungistuminen tarvitsee rakentamiseen ja kaupunkisuunnitteluun kansainvälistä apua .",2,3,ilmiöistä,ilmiö,Plur
fi,b109.5,"Muuten hauskaa, mutta muut ryhmän jäsenet ovat vähintään kymmenen vuotta nuorempia.","Muuten hauskaa , mutta muut ryhmän jäsenet ovat vähintään kymmenen vuotta nuorempia .",6,7,jäsenet,jäsen,Plur
fi,wn014.2,Uusien paljastusten mukaan Tarja Halonen sai vuonna 2006 valtavat tuet ammattiyhdistyksiltä sekä tuntemattomilta yhdistyksiltä.,Uusien paljastusten mukaan Tarja Halonen sai vuonna 2006 valtavat tuet ammattiyhdistyksiltä sekä tuntemattomilta yhdistyksiltä .,13,14,yhdistyksiltä,yhdistys,Plur
fi,t014.44,Kolmen A:n kerhon neljästä yhtiöstä tuntemattomin Suomessa lienee ADP eli Automatic Data Processing.,Kolmen A:n kerhon neljästä yhtiöstä tuntemattomin Suomessa lienee ADP eli Automatic Data Processing .,2,3,kerhon,kerho,Sing
fi,fD02.47,Ryöväri putosi polvilleen huutaen tuskasta ja painoi kädellään päänsä sivua yrittäen lopettaa verenvuodon.,Ryöväri putosi polvilleen huutaen tuskasta ja painoi kädellään päänsä sivua yrittäen lopettaa verenvuodon .,9,10,sivua,sivu,Sing
fi,u044.3,Hoitotieteen laitos järjesti 17.3. yhteistyössä Varsinais-Suomen ja Satakunnan sairaanhoitopiirien kanssa potilasohjaus-symposiumin.,Hoitotieteen laitos järjesti 17.3. yhteistyössä Varsinais-Suomen ja Satakunnan sairaanhoitopiirien kanssa potilasohjaus-symposiumin .,8,9,sairaanhoitopiirien,sairaan#hoito#piiri,Plur
fi,j029.40,"1. Demokratian periaatteiden, ihmisoikeuksien ja perusvapauksien kunnioittaminen ovat erottamaton ja olennaisen tärkeä osa kehystä, jolla säännellään Euroopan unionin ja sen Välimeren alueeseen kuuluvien kumppanien suhteita.","1. Demokratian periaatteiden , ihmisoikeuksien ja perusvapauksien kunnioittaminen ovat erottamaton ja olennaisen tärkeä osa kehystä , jolla säännellään Euroopan unionin ja sen Välimeren alueeseen kuuluvien kumppanien suhteita .",14,15,kehystä,kehys,Sing
fi,j022.69,"Tutkimuksen osapuolille ilmoitetaan viipymättä tutkimuksen alkamisen jälkeen suunnitellusta kolmannesta maasta, joka on markkinatalousmaa, ja niillä on kymmenen päivää aikaa esittää huomautuksiaan.","Tutkimuksen osapuolille ilmoitetaan viipymättä tutkimuksen alkamisen jälkeen suunnitellusta kolmannesta maasta , joka on markkinatalousmaa , ja niillä on kymmenen päivää aikaa esittää huomautuksiaan .",22,23,huomautuksiaan,huomautus,Plur
fi,e1042.1,"Arvoisa puhemies, tässä mietinnössä määrätään muun muassa yhteisillä rajoilla tehtävien tarkastusten asteittaisen lakkauttamisen kautta siitä, että kansalaisia on nyt aikaisempaa helpompi varjostaa, kun he ylittävät unionin sisärajoja.","Arvoisa puhemies , tässä mietinnössä määrätään muun muassa yhteisillä rajoilla tehtävien tarkastusten asteittaisen lakkauttamisen kautta siitä , että kansalaisia on nyt aikaisempaa helpompi varjostaa , kun he ylittävät unionin sisärajoja .",29,30,sisärajoja,sisä#raja,Plur
fi,b601.5,"Tietysti jätin kaikista mahdollisista tavaroista kameran kotiin Hollantiin, just tällaisena viikonloppuna kun olis ehkä halunnutkin tallentaa tapahtumia.","Tietysti jätin kaikista mahdollisista tavaroista kameran kotiin Hollantiin , just tällaisena viikonloppuna kun olis ehkä halunnutkin tallentaa tapahtumia .",4,5,tavaroista,tavara,Plur
fi,w073.1,Kreviinit olivat Latvian alueella eläneitä vatjalaisia.,Kreviinit olivat Latvian alueella eläneitä vatjalaisia .,5,6,vatjalaisia,vatjalainen,Plur
fi,wn016.6,Tuomioistuin epäilee Berlusconia lähellä olevan liikemiehen Gianpaolo Terantino välittäneen seksipalveluja tarjoavia maksullisia naisia pääministerin juhliin.,Tuomioistuin epäilee Berlusconia lähellä olevan liikemiehen Gianpaolo Terantino välittäneen seksipalveluja tarjoavia maksullisia naisia pääministerin juhliin .,0,1,Tuomioistuin,tuomio#istuin,Sing
fi,e1063.17,Ongelmahan liittyy rahaan.,Ongelmahan liittyy rahaan .,0,1,Ongelmahan,ongelma,Sing
fi,e1078.4,"Onko hän tai me Euroopan unionina edistynyt pyrkimyksissään saada alueen toimijat vakuuttuneiksi siitä, että kun me kannustamme heitä ryhtymään alueelliseen yhteistyöhön, kyseessä ei ole erkaantuminen Eurooppaan ja lopulta Euroopan unionin jäsenyyteen johtavalta tieltä olettaen että kaikki kriteerit täytetään ilman määräaikoja ja aikatauluja, vaan askel kohti lopulta toteutuvaa EU:n jäsenyyttä?","Onko hän tai me Euroopan unionina edistynyt pyrkimyksissään saada alueen toimijat vakuuttuneiksi siitä , että kun me kannustamme heitä ryhtymään alueelliseen yhteistyöhön , kyseessä ei ole erkaantuminen Eurooppaan ja lopulta Euroopan unionin jäsenyyteen johtavalta tieltä olettaen että kaikki kriteerit täytetään ilman määräaikoja ja aikatauluja , vaan askel kohti lopulta toteutuvaa EU:n jäsenyyttä ?",7,8,pyrkimyksissään,pyrkimys,Plur
fi,e1054.13,"Arvoisa puhemies, lopuksi totean, että äänestän direktiivin puolesta, mutta olen taipuvainen äänestämään puitepäätösluonnosta vastaan, ellei komission jäsen Vitorino saa minua vakuuttuneeksi siitä, että puitepäätös on täysin välttämätön direktiivin voimaantulon kannalta.","Arvoisa puhemies , lopuksi totean , että äänestän direktiivin puolesta , mutta olen taipuvainen äänestämään puitepäätösluonnosta vastaan , jos ei komission jäsen Vitorino saa minua vakuuttuneeksi siitä , että puitepäätös on täysin välttämätön direktiivin voimaantulon kannalta .",1,2,puhemies,puhe#mies,Sing
fi,j030.51,"Tilastointia varten rahalaitoksia ovat kotimaassa olevat luottolaitokset, siten kuin ne on määritelty yhteisön lainsäädännössä, ja kaikki muut kotimaassa olevat rahoituslaitokset, jotka ottavat vastaan talletuksia ja/tai niiden läheisiä vastineita muilta kuin rahalaitoksilta ja myöntävät luottoja ja/tai tekevät arvopaperisijoituksia omaan lukuunsa (ainakin taloudellisessa mielessä).","Tilastointia varten rahalaitoksia ovat kotimaassa olevat luottolaitokset , siten kuin ne on määritelty yhteisön lainsäädännössä , ja kaikki muut kotimaassa olevat rahoituslaitokset , jotka ottavat vastaan talletuksia ja/tai niiden läheisiä vastineita muilta kuin rahalaitoksilta ja myöntävät luottoja ja/tai tekevät arvopaperisijoituksia omaan lukuunsa ( ainakin taloudellisessa mielessä ) .",21,22,rahoituslaitokset,rahoitus#laitos,Plur
fi,u037.21,"Jos suunnitelma toteutuu, sillä on hyvä vaikutus myös Turun seudun meriteollisuuden työllisyystilanteeseen, Luova sanoo.","Jos suunnitelma toteutuu , sillä on hyvä vaikutus myös Turun seudun meriteollisuuden työllisyystilanteeseen , Luova sanoo .",11,12,meriteollisuuden,meri#teollisuus,Sing
fi,fD02.43,Isonenäinen ryöväri päätti toimia.,Isonenäinen ryöväri päätti toimia .,1,2,ryöväri,ryöväri,Sing
fi,wn068.4,"Nyt lääketeollisuuden myyntiin on mahdollisesti tulossa uusjako, sillä useiden myytyjen lääkeaineiden patentit vanhenevat lähivuosina.","Nyt lääketeollisuuden myyntiin on mahdollisesti tulossa uusjako , sillä useiden myytyjen lääkeaineiden patentit vanhenevat lähivuosina .",12,13,patentit,patentti,Plur
fi,t005.9,"Budjettirajoite on yksi, kun työllistämistoimenpiteet ovat kalliita.","Budjettirajoite on yksi , kun työllistämistoimenpiteet ovat kalliita .",5,6,työllistämistoimenpiteet,työllistämis#toimen#pide,Plur
fi,u006.7,Dosentti Kai Ruohomäen hanke Effects of forest diversity on ecosystem functioning: an experimental approach saa 154 502 euroa ja dosentti Ilari E. Sääksjärven johtama Biodiversity and multiple trophic interactions ?hanke 198 058 euroa.,Dosentti Kai Ruohomäen hanke Effects of forest diversity on ecosystem functioning : an experimental approach saa 154 502 euroa ja dosentti Ilari E. Sääksjärven johtama Biodiversity and multiple trophic interactions ? hanke 198 058 euroa .,3,4,hanke,hanke,Sing
fi,s304.50,"Näitä ovat esimerkiksi syntymä ja erityisesti nimen antaminen, joka liittyy yhteisön jäseneksi ottamiseen, sukukypsyyden ja avioliiton solmimiseen soveliaan iän saavuttaminen, sekä tietenkin kuolema.","Näitä ovat esimerkiksi syntymä ja erityisesti nimen antaminen , joka liittyy yhteisön jäseneksi ottamiseen , sukukypsyyden ja avioliiton solmimiseen soveliaan iän saavuttaminen , sekä tietenkin kuolema .",6,7,nimen,nimi,Sing
fi,w158.3,"Risperidonia myydään Risperdal®-lääkenimellä, ruiskemuoto on Risperdal Consta.","Risperidonia myydään Risperdal® -lääkenimellä , ruiskemuoto on Risperdal Consta .",5,6,ruiskemuoto,ruiske#muoto,Sing
fi,wn092.9,"Toyotä myi ajoneuvoja yhteensä 1,55 miljoonaa kappaletta ja näin alitti 1,6 miljoonan auton määrän, jonka se teki vuonna 1983.","Toyotä myi ajoneuvoja yhteensä 1,55 miljoonaa kappaletta ja näin alitti 1,6 miljoonan auton määrän , jonka se teki vuonna 1983 .",2,3,ajoneuvoja,ajo#neuvo,Plur
fi,f801.53,"Se paloi muuttumattomana, reagoimatta millään tavalla liikkeeseen tai muuhun valaistukseen.","Se paloi muuttumattomana , reagoimatta millään tavalla liikkeeseen tai muuhun valaistukseen .",10,11,valaistukseen,valaistus,Sing
fi,e1014.3,"Meidän on pyrittävä saamaan huippukokouksessa aikaan edistystä, ja olen tyytyväinen neuvoston ja komission tämänpäiväisiin julkilausumiin.","Meidän on pyrittävä saamaan huippukokouksessa aikaan edistystä , ja olen tyytyväinen neuvoston ja komission tämänpäiväisiin julkilausumiin .",13,14,komission,komissio,Sing
fi,s201.8,Uudet Index-toimijat saivat aiemmilta toimijoilta ehkä parhaimmat lähtökohdat koskaan toiminnan jatkamiseen vastuualueiden testamenttien muodossa.,Uudet Index-toimijat saivat aiemmilta toimijoilta ehkä parhaimmat lähtökohdat koskaan toiminnan jatkamiseen vastuualueiden testamenttien muodossa .,4,5,toimijoilta,toimija,Plur
fi,e1017.5,"Vaikka tämä älyautojen järjestelmä maksaa 4 miljardia euroa, sen ansiosta säästetään lopulta 26 miljardia euroa onnettomuuksista ja ruuhkista aiheutuvia kuluja kaikkialla Euroopassa.","Vaikka tämä älyautojen järjestelmä maksaa 4 miljardia euroa , sen ansiosta säästetään lopulta 26 miljardia euroa onnettomuuksista ja ruuhkista aiheutuvia kuluja kaikkialla Euroopassa .",7,8,euroa,euro,Sing
fi,e1069.17,Lisäksi EU:n lentoyhtiöiden mahdollisuudet valvoa tehokkaasti yhdysvaltalaisia lentoyhtiöitä ovat edelleen rajalliset huolimatta omistusoikeutta koskevista kattavista säännöksistä.,Lisäksi EU:n lentoyhtiöiden mahdollisuudet valvoa tehokkaasti yhdysvaltalaisia lentoyhtiöitä ovat edelleen rajalliset huolimatta omistusoikeutta koskevista kattavista säännöksistä .,7,8,lentoyhtiöitä,lento#yhtiö,Plur
fi,e1016.37,"Kaikissa nykyaikaisissa satamissa pitäisi sallia itsekäsittely, jos se on mahdollista, sekä laivalla että maissa.","Kaikissa nykyaikaisissa satamissa pitäisi sallia itsekäsittely , jos se on mahdollista , sekä laivalla että maissa .",15,16,maissa,maa,Plur
fi,e1069.9,"Näin myös yhteisöjen tuomioistuin totesi vuonna 2002 antamassaan tuomiossa, ja nyt, vuosia kestäneiden neuvottelujen jälkeen, on lopultakin saavutettu kohtalaisen tasapainoinen sopimus - ei täydellinen mutta kuitenkin kohtuullinen.","Näin myös yhteisöjen tuomioistuin totesi vuonna 2002 antamassaan tuomiossa , ja nyt , vuosia kestäneiden neuvottelujen jälkeen , on lopultakin saavutettu kohtalaisen tasapainoinen sopimus - ei täydellinen mutta kuitenkin kohtuullinen .",15,16,neuvottelujen,neuvottelu,Plur
fi,f701.65,"Hän pidättäytyi kuitenkin avaamasta suutaan, sillä tiesi, etteivät eläimet pysty ymmärtämään ihmisten kieltä, lukuun ottamatta ehdollistettuja, kotijalostettuja lemmikkejä.","Hän pidättäytyi kuitenkin avaamasta suutaan , sillä tiesi , että eivät eläimet pysty ymmärtämään ihmisten kieltä , lukuun ottamatta ehdollistettuja , kotijalostettuja lemmikkejä .",14,15,ihmisten,ihminen,Plur
fi,f211.9,"Peku ei oikeastaan tunne mitään ajatellessaan ystäviään, vanhempiaan tai miestään.","Peku ei oikeastaan tunne mitään ajatellessaan ystäviään , vanhempiaan tai miestään .",10,11,miestään,mies,Sing
fi,j006.61,"Annetaan ihmisille esim. tiedotuskampanjoiden, näyttelyjen ja monikulttuuristen tapahtumien välityksellä enemmän tietoja maahanmuuttajista, jotta heidät hyväksytään paremmin yhteiskunnassa","Annetaan ihmisille esim. tiedotuskampanjoiden , näyttelyjen ja monikulttuuristen tapahtumien välityksellä enemmän tietoja maahanmuuttajista , jotta heidät hyväksytään paremmin yhteiskunnassa",11,12,tietoja,tieto,Plur
fi,e1056.15,"Näiden kokousten perusteella komissio päätteli, että vaikka joistakin artikloista vaikuttaisi aiheutuvan ongelmia, ongelmat eivät koske kaikkia jäsenvaltioita.","Näiden kokousten perusteella komissio päätteli , että vaikka joistakin artikloista vaikuttaisi aiheutuvan ongelmia , ongelmat eivät koske kaikkia jäsenvaltioita .",2,3,perusteella,peruste,Sing
fi,wn096.10,"Falcon-kaapelin katkeaminen katkaisi Arabiemiirikuntien ja Omanin välisen yhteyden, joka ainakin joidenkin raporttien mukaan olisi haitannut merkittävästi tai katkaissut samalla myös Iranin verkkoliikenteen.","Falcon-kaapelin katkeaminen katkaisi Arabiemiirikuntien ja Omanin välisen yhteyden , joka ainakin joidenkin raporttien mukaan olisi haitannut merkittävästi tai katkaissut samalla myös Iranin verkkoliikenteen .",7,8,yhteyden,yhteys,Sing
fi,u043.7,Nykyään seura tukee Turun yliopiston toimintaa muun muassa apurahoin ja toimimalla yhdyssiteenä yliopiston toiminnasta kiinnostuneiden ja yliopiston välillä.,Nykyään seura tukee Turun yliopiston toimintaa muun muassa apurahoin ja toimimalla yhdyssiteenä yliopiston toiminnasta kiinnostuneiden ja yliopiston välillä .,8,9,apurahoin,apu#raha,Plur
fi,s104.64,"Mikäli kaikki menee hyvin, myöhemmin on tiedossa vielä toinen haastattelukierros, ja jos senkään jälkeen ei ole onnistunut vakuuttamaan haastattelijoita olemattomista kyvyistään, voi työsopimus olla kourassa hyvinkin pian.","Mikäli kaikki menee hyvin , myöhemmin on tiedossa vielä toinen haastattelukierros , ja jos senkään jälkeen ei ole onnistunut vakuuttamaan haastattelijoita olemattomista kyvyistään , voi työsopimus olla kourassa hyvinkin pian .",22,23,kyvyistään,kyky,Plur
fi,b804.18,"Seurustelun alkuaikoina mies pyörittää upean näköistä daamiaan rinta pörheänä pitkin kyliä, ikään kuin kadehdittavaa sotasaalista.","Seurustelun alkuaikoina mies pyörittää upean näköistä daamiaan rinta pörheänä pitkin kyliä , ikään kuin kadehdittavaa sotasaalista .",6,7,daamiaan,daami,Sing
fi,u017.5,Hän on Turun yliopiston lääketieteellisen tiedekunnan laatutyön ohjausryhmän jäsen ja lääketieteen opettajien pedagogisten kurssien koordinaattori.,Hän on Turun yliopiston lääketieteellisen tiedekunnan laatutyön ohjausryhmän jäsen ja lääketieteen opettajien pedagogisten kurssien koordinaattori .,11,12,opettajien,opettaja,Plur
fi,j010.47,a) ajoneuvoa koskevat tiedot;,a ) ajoneuvoa koskevat tiedot ;,0,1,a,a,Sing
fi,f601.19,"Kunnes biisissä tulee kohta: syyskärpäset oli lihavia ja kun yksi niistä laskeutui vierelleni mietin kuinka naurettavan helppoa olisi saada se pois päiviltä ja minä jään ajattelemaan miten helppoa todella on tappaa hyönteinen, miten naurettavan mitättömänä monet meistä ihmisistä pitävät hyönteisen tappamista.","Kunnes biisissä tulee kohta : syyskärpäset oli lihavia ja kun yksi niistä laskeutui vierelleni mietin kuinka naurettavan helppoa olisi saada se pois päiviltä ja minä jään ajattelemaan miten helppoa todella on tappaa hyönteinen , miten naurettavan mitättömänä monet meistä ihmisistä pitävät hyönteisen tappamista .",5,6,syyskärpäset,syys#kärpänen,Plur
fi,s307.24,Kokonaisuuden kruunaa upottavan pehmeä ja suorastaan nautinnollinen niskatuki.,Kokonaisuuden kruunaa upottavan pehmeä ja suorastaan nautinnollinen niskatuki .,7,8,niskatuki,niska#tuki,Sing
fi,s307.38,Tauno Nurmelan mukaan nimetty sali on testiryhmän hämärien muistikuvien mukaan suurten ikkunoiden ansiosta raikkaan valoisa ja avara.,Tauno Nurmelan mukaan nimetty sali on testiryhmän hämärien muistikuvien mukaan suurten ikkunoiden ansiosta raikkaan valoisa ja avara .,8,9,muistikuvien,muisti#kuva,Plur
fi,j006.81,"Edistetään oikeudesta perheenyhdistämiseen annetun direktiivin täytäntöönpanon yhteydessä maahanmuuttajanaisten työllistymistä muun muassa varmistamalla, että työmarkkinoille pääsyä rajoittavat esteet minimoidaan eikä niiden anneta vaikeuttaa kotoutumista","Edistetään oikeudesta perheenyhdistämiseen annetun direktiivin täytäntöönpanon yhteydessä maahanmuuttajanaisten työllistymistä muun muassa varmistamalla , että työmarkkinoille pääsyä rajoittavat esteet minimoidaan eikä niiden anneta vaikeuttaa kotoutumista",7,8,maahanmuuttajanaisten,maahan#muuttaja#nainen,Plur
fi,t002.42,"Monessa Etelä-Euroopan maassa julkinen velka on kestämättömällä tasolla, ja maassa kuin maassa 2009 lamaa torjuttiin ottamalla lisää lainaa.","Monessa Etelä-Euroopan maassa julkinen velka on kestämättömällä tasolla , ja maassa kuin maassa 2009 lamaa torjuttiin ottamalla lisää lainaa .",2,3,maassa,maa,Sing
