language,sent_id,sentence,tokens,word_idx,token_id,form,lemma,number
ar,xinhua.20030503.0048:p8u1,وذكرت صحيفة / الاقتصاد اليومية / ان جميع المنتجات الطبية للوقاية ومعالجة السارس يجب ان تكون ذات معايير عالية الجودة حسبما قال نائب رئيس مجلس الدولة هوانغ جيو وهو يتفقد المؤسسات ببكين يوم الجمعة.,و ذكرت صحيفة / الاقتصاد اليومية / ان جميع المنتجات الطبية ل الوقاية و معالجة السارس يجب ان تكون ذات معايير عالية الجودة حسبما قال نائب رئيس مجلس الدولة هوانغ جيو و هو يتفقد المؤسسات ب بكين يوم الجمعة .,4,5,الاقتصاد,اِقتِصَاد,Sing
ar,xinhua.20030509.0148:p4u1,وفى حديثه امام الاف من اتباعه قال رافسنجانى ، ان الحكيم زعيم المجلس الاعلى للثورة الاسلامية فى العراق ، سوف يصل غدا الى البصرة حيث يلقى خطابا على السكان الشيعة فى المدينة .,و في حديث ه امام الاف من أتباع ه قال رافسنجانى ، ان الحكيم زعيم المجلس الاعلى ل الثورة الاسلامية فى العراق ، سوف يصل غدا الى البصرة حيث يلقى خطابا على السكان الشيعة فى المدينة .,32,33,السكان,سَاكِن,Plur
ar,ummah.20040809.0075:p5u2,من جهة أخرى كشفت مصادر مصرفية في بنوك مختلفة عن تلقي نصائح حكومية بتعزيز التوجه نحو طرح المزيد من الأوعية الادخارية باليورو في إطار سياسة مصرفية تستهدف تشجيع حائزي الدولار على تحويل ودائعهم الدولارية إلى اليورو من أجل زيادة المعروض من الدولار في السوق وتقليص سيطرة العملة الأمريكية على تعاملات سوق الصرف وكذلك تخفيف الضغط على العملة الوطنية والحفاظ على قيمتها الحالية دون انخفاض جديد.,من جهة أخرى كشفت مصادر مصرفية في بنوك مختلفة عن تلقي نصائح حكومية ب تعزيز التوجه نحو طرح المزيد من الأوعية الادخارية ب اليورو في إطار سياسة مصرفية تستهدف تشجيع حائزي الدولار على تحويل ودائع هم الدولارية إلى اليورو من أجل زيادة المعروض من الدولار في السوق و تقليص سيطرة العملة الأمريكية على تعاملات سوق الصرف و كذٰلك تخفيف الضغط على العملة الوطنية و الحفاظ على قيمة ها الحالية دون انخفاض جديد .,55,56,الصرف,صَرف,Sing
ar,ummah.20040906.0009:p3u1,وتابعت أن ممثلين عن المنظمة المذكورة سيشاركون هذا الأسبوع في مؤتمر خاص يعقد في الكنيست الإسرائيلي لمناسبة مرور مائة عام على بدء النشاط الصهيوني في أوساط يهود ليبيا، وخمسين عاماً على هجرة اليهود من ليبيا إلى إسرائيل، وسيتم التطرق فيه إلى أملاك اليهود في ليبيا.,و تابعت أن ممثلين عن المنظمة المذكورة س يشاركون هذا الأسبوع في مؤتمر خاص يعقد في الكنيست الإسرائيلي ل مناسبة مرور مائة عام على بدء النشاط الصهيوني في أوساط يهود ليبيا ، و خمسين عاماً على هجرة اليهود من ليبيا إلى إسرائيل ، و س يتم التطرق في ه إلى أملاك اليهود في ليبيا .,20,21,مرور,مُرُور,Sing
ar,xinhua.20030503.0181:p4u1,"ذكر بوش خلال مؤتمر صحفى مشترك مع جون هوارد رئيس الوزراء الاسترالى الزائر بمزرعته الخاصة فى كراوفورد بولاية تكساس أن "" ( الرئيس العراقى ) صدام حسين كان لديه أسلحة دمار شامل . "" وأضاف أن "" العراق بحجم ولاية كاليفورنيا وبه أنفاق وكهوف وكافة أنواع المجمعات . "" وتعهد بوش بعثور الولايات المتحدة على الأسلحة التى قالت بغداد إنها دمرتها التزاما بمطالب الأمم المتحدة بنزع الأسلحة . وقال بوش "" ما هى إلا مسألة وقت أمامنا حتى نقوم بذلك . "" وكان بوش قد اتهم بغداد مرارا بتطوير وحيازة أسلحة دمار شامل واستخدم هذه المزاعم كذريعة لشن الحرب .","ذكر بوش خلال مؤتمر صحفى مشترك مع جون هوارد رئيس الوزراء الاسترالى الزائر ب مزرعة ه الخاصة فى كراوفورد ب ولاية تكساس أن "" ( الرئيس العراقى ) صدام حسين كان لدي ه أسلحة دمار شامل . "" و أضاف أن "" العراق ب حجم ولاية كاليفورنيا و ب ه أنفاق و كهوف و كافة أنواع المجمعات . "" و تعهد بوش ب عثور الولايات المتحدة على الأسلحة التى قالت بغداد إن ها دمرت ها التزاما ب مطالب الأمم المتحدة ب نزع الأسلحة . و قال بوش "" ما هى إلا مسألة وقت أمام نا حتى نقوم ب ذٰلك . "" و كان بوش قد اتهم بغداد مرارا ب تطوير و حيازة أسلحة دمار شامل و استخدم هذه المزاعم ك ذريعة ل شن الحرب .",82,83,الأسلحة,سِلَاح,Plur
ar,xinhua.20030509.0161:p7u1,واضافت الصحيفة ان بوش سيربط بين اقتراح التجارة الحرة والدول التى تقوم بالاصلاحات الضرورية مثل مكافحة الفساد والارهاب وحماية حقوق الملكية الفكرية وتطوير اساليب تجارة جيدة.,و أضافت الصحيفة ان بوش س يربط بين اقتراح التجارة الحرة و الدول التى تقوم ب الإصلاحات الضرورية مثل مكافحة الفساد و الإرهاب و حماية حقوق الملكية الفكرية و تطوير اساليب تجارة جيدة .,12,13,الدول,دَولَة,Plur
ar,ummah.20040819.0033:p13u1,كما يرى البوريني أن الإجراءات الحكومية لم تكن كافية لخفض الأسعار أو ضمان استقرارها دون زيادة، حيث ما زالت تكلفة استيراد مستلزمات الإنتاج مرتفعة، موضحاً أن الجمارك على هذه المستلزمات التي زادت في الأسواق العالمية بما يتراوح بين 7% و10% خلال الأسابيع القليلة الماضية تبلغ 3%.,كما يرى البوريني أن الإجراءات الحكومية لم تكن كافية ل خفض الأسعار أو ضمان استقرار ها دون زيادة ، حيث ما زالت تكلفة استيراد مستلزمات الإنتاج مرتفعة ، موضحاً أن الجمارك على هذه المستلزمات التي زادت في الأسواق العالمية ب ما يتراوح بين 7 % و 10 % خلال الأسابيع القليلة الماضية تبلغ 3 % .,49,50,الأسابيع,أُسبُوع,Plur
ar,ummah.20040726.0051:p4u1,وقال الدكتور الصعيدي إن اللقاء استعرض أوجه التعاون المطروحة أمام الجانبين، والتي تتمثل في تصنيع محطات المياه ومكوناتها من الطلمبات والبلوف وتصنيع محطات صغيرة للصرف الصحي، وبعض مكونات محطات الكهرباء مثل المولدات الكهربائية سواء كانت صغيرة أو كبيرة، بالإضافة إلى تصنيع بعض مكونات مطاحن الغلال مضارب الأرز وإقامة مشروعات لتجميع بعض المنتجات التشيكية في مصر كالسيارات والجرارات والآلات المختلفة والتعاون في مجال البتروكيماويات والأسمدة والصناعات المعدنية لها وصناعة المنسوجات وصناعة السيارات والصناعات المغذية لها وصناعة بعض الآلات والمعدات الزراعية وتطويرها.,و قال الدكتور الصعيدي إن اللقاء استعرض أوجه التعاون المطروحة أمام الجانبين ، و التي تتمثل في تصنيع محطات المياه و مكونات ها من الطلمبات والبلوف و تصنيع محطات صغيرة ل الصرف الصحي ، و بعض مكونات محطات الكهرباء مثل المولدات الكهربائية سواء كانت صغيرة أو كبيرة ، ب الإضافة إلى تصنيع بعض مكونات مطاحن الغلال مضارب الأرز و إقامة مشروعات ل تجميع بعض المنتجات التشيكية في مصر ك السيارات و الجرارات و الآلات المختلفة و التعاون في مجال البتروكيماويات و الأسمدة و الصناعات المعدنية ل ها و صناعة المنسوجات و صناعة السيارات و الصناعات المغذية ل ها و صناعة بعض الآلات و المعدات الزراعية و تطوير ها .,83,84,الصناعات,صِنَاعَة,Plur
ar,afp.20000815.0072:p10u1,"وقال المفتي في حديث لوكالة فرانس برس "" لقد اصدرنا فتوى بهذه الخصوص قبل عشر سنوات لكننا راينا التاكيد مرة اخرى على حرمة التجنس بالجنسية الاسرائيلية للفلسطينيين من سكان القدس"".","و قال المفتي في حديث ل وكالة فرانس برس "" لقد اصدرنا فتوى ب هٰذه الخصوص قبل عشر سنوات لٰكن نا راينا التاكيد مرة اخرى على حرمة التجنس ب الجنسية الاسرائيلية ل الفلسطينيين من سكان القدس "" .",26,27,حرمة,حُرمَة,Sing
ar,ummah.20040726.0050:p1u1,37% زيادة في حجم التجارة مع الاتحاد الأوروبي في 6 شهور,37 % زيادة في حجم التجارة مع الاتحاد الأوروبي في 6 شهور,11,12,شهور,شَهر,Plur
ar,ummah.20040726.0001:p3u1,"وقال سعد الدين العثماني، نائب الأمين العام لحزب العدالة والتنمية ""لا يمكن إلا أن نرحّب بهذه الترجمة باعتبارها عملاً يستحق التنويه وضرورة دينية مادام القرآن قد ترجم إلى مئات من اللغات واللهجات"".","و قال سعد الدين العثماني ، نائب الأمين العام ل حزب العدالة و التنمية "" لا يمكن إلا أن نرحّب ب هٰذه الترجمة ب اعتبار ها عملاً يستحق التنويه و ضرورة دينية ما دام القرآن قد ترجم إلى مئات من اللغات و اللهجات "" .",13,14,التنمية,تَنمِيَة,Sing
ar,ummah.20040407.0019:p2u1,يبحث الوفد التجاري المصري الذي من المقرر أن يزور المملكة العربية السعودية يوم 27/12 الحالي أن يزور المملكة العربية السعودية يوم السبت المقبل مع المسؤولين وأعضاء الغرف الصناعية التجارية في السعودية لتنفيذ حزمة من المشروعات المشتركة المقترحة باستثمارات تتجاوز 400 مليون دولار تتعلق بمجالات السياحة والصناعة والزراعة وتكنولوجيا المعلومات والقطاع الخدمي، ويعتزم الجانب المصري الذي يضم نخبة من رجال الأعمال وأعضاء الغرف التجارية واتحاد الصناعات المصرية ـ حسبما ذكرت مصادر بوزارة التجارة الخارجية ـ طرح دراسات جدوى تتعلق بمشروعات لإنتاج السيارات وتجميع الحافلات وسيارات النقل الخفيف وتصنيع الأثاث والأدوية وتأجير خطوط إنتاج بعض المصانع المصرية خاصة في قطاع الصناعات الغذائية من أجل إعداد منتجات للتصدير للأسواق العربية والأفريقية والأوروبية فضلاً عن بحث التعاون وتكوين كونسورتيوم مصري ـ سعودي في قطاعات النفط والمقاولات والصناعات الغذائية من أجل المنافسة والحصول على صفقات في إطار مشروعات إعادة إعمار العراق، كما يبحث الوفد مشروعات أخرى في مجالات السياحة العلاجية وصناعة الكيماويات وإنتاج وتخزين وتوزيع الحبوب واستصلاح الأراضي لا سيما في منطقة جنوب الوادي.,يبحث الوفد التجاري المصري الذي من المقرر أن يزور المملكة العربية السعودية يوم 27 / 12 الحالي أن يزور المملكة العربية السعودية يوم السبت المقبل مع المسؤولين و أعضاء الغرف الصناعية التجارية في السعودية ل تنفيذ حزمة من المشروعات المشتركة المقترحة ب استثمارات تتجاوز 400 مليون دولار تتعلق ب مجالات السياحة و الصناعة و الزراعة و تكنولوجيا المعلومات و القطاع الخدمي ، و يعتزم الجانب المصري الذي يضم نخبة من رجال الأعمال و أعضاء الغرف التجارية و اتحاد الصناعات المصرية ـ حسبما ذكرت مصادر ب وزارة التجارة الخارجية ـ طرح دراسات جدوى تتعلق ب مشروعات ل إنتاج السيارات و تجميع الحافلات و سيارات النقل الخفيف و تصنيع الأثاث و الأدوية و تأجير خطوط إنتاج بعض المصانع المصرية خاصة في قطاع الصناعات الغذائية من أجل إعداد منتجات ل التصدير ل الأسواق العربية و الأفريقية و الأوروبية فضلاً عن بحث التعاون و تكوين كونسورتيوم مصري ـ سعودي في قطاعات النفط و المقاولات و الصناعات الغذائية من أجل المنافسة و الحصول على صفقات في إطار مشروعات إعادة إعمار العراق ، كما يبحث الوفد مشروعات أخرى في مجالات السياحة العلاجية و صناعة الكيماويات و إنتاج و تخزين و توزيع الحبوب و استصلاح الأراضي لا سيما في منطقة جنوب الوادي .,28,29,أعضاء,عُضو,Plur
ar,assabah.20041018.0015:p24u1,"وتأتي هذه التطورات فيما طلبت الحكومة العراقية امس مجددا من سكان الفلوجة ""طرد الارهابيين الاجانب"" مؤكدة ان من ""الصعب"" ان تتحمل الى ""ما لا نهاية"" استخدام بعض المناطق ""مأوى لهم"".","و تأتي هذه التطورات فيما طلبت الحكومة العراقية امس مجددا من سكان الفلوجة "" طرد الارهابيين الاجانب "" مؤكدة ان من "" الصعب "" ان تتحمل الى "" ما لا نهاية "" استخدام بعض المناطق "" مأوى ل هم "" .",11,12,سكان,سَاكِن,Plur
ar,ummah.20040407.0023:p5u4,"وبلاش كلام ليس له لزوم"" على حد تعبيره إن دولة مثل الأردن التي طبقت اتفاقية المناطق الصناعية المؤهلة ""الكويز"" وصلت أرقام صادراتها من قطاع الغزل والنسيج العام الحالي إلى 900 مليون دولار بعد مرور 4 سنوات من تطبيق الاتفاقية بينما كانت صادراتها قبل ذلك لا يتجاوز 50 مليون دولار.","و بلاش كلام ليس ل ه لزوم "" على حد تعبير ه إن دولة مثل الأردن التي طبقت اتفاقية المناطق الصناعية المؤهلة "" الكويز "" وصلت أرقام صادرات ها من قطاع الغزل و النسيج العام الحالي إلى 900 مليون دولار بعد مرور 4 سنوات من تطبيق الاتفاقية بينما كانت صادرات ها قبل ذلك لا يتجاوز 50 مليون دولار .",27,28,صادرات,صَادِر,Plur
ar,xinhua.20030503.0182:p10u1,ورغم ان دمشق قد دأبت على استقبال مسؤولين امريكيين بمن فيهم وزراء الخارجية غير ان هذه الزيارة ستشكل منعطفا هاما في تاريخ العلاقات بين البلدين والتي شهدت فترات شد وجذب منذ استقلال سورية عام 1946 وحتى حرب يونيو 1967 حيث انقطعت العلاقات الدبلوماسية بين البلدين الى ما بعد حرب اكتوبر 1973 لتعود هذه العلاقات من جديد على خلفية ضعف دور الاتحاد السوفييتي السابق في المنطقة وتطلع سورية للعب دور اكثر براغماتية .,و رغم ان دمشق قد دأبت على استقبال مسؤولين امريكيين ب من في هم وزراء الخارجية غير ان هذه الزيارة س تشكل منعطفا هاما في تاريخ العلاقات بين البلدين و التي شهدت فترات شد و جذب منذ استقلال سورية عام 1946 و حتى حرب يونيو 1967 حيث انقطعت العلاقات الدبلوماسية بين البلدين الى ما بعد حرب اكتوبر 1973 ل تعود هذه العلاقات من جديد على خلفية ضعف دور الاتحاد السوفييتي السابق في المنطقة و تطلع سورية ل اللعب دور اكثر براغماتية .,43,44,حرب,حَرب,Sing
ar,ummah.20040407.0012:p2u1,"أطلقت السلطات المصرية يوم 29/9 الحالي زعيم ""الجماعة الإسلامية"" كرم زهدي وزميله ممدوح علي يوسف ومئات آخرين من أعضاء التنظيم، في خطوة ربطها المراقبون بتوجيهات الرئيس حسني مبارك إلى حكومته، في ختام مؤتمر الحزب الوطني الحاكم يوم 28/9 الحالي، والمتعلقة بخطوات الإصلاح السياسي.","أطلقت السلطات المصرية يوم 29 / 9 الحالي زعيم "" الجماعة الإسلامية "" كرم زهدي و زميل ه ممدوح علي يوسف و مئات آخرين من أعضاء التنظيم ، في خطوة ربط ها المراقبون ب توجيهات الرئيس حسني مبارك إلى حكومة ه ، في ختام مؤتمر الحزب الوطني الحاكم يوم 28 / 9 الحالي ، و المتعلقة ب خطوات الإصلاح السياسي .",32,33,المراقبون,مُرَاقِب,Plur
ar,afp.20000815.0100:p8u1,وانتعشت الامال بالافراج عن الرهائن في الساعات ال24 الاخيرة مع تدخل ليبيا. وقد وصلت طائرة ليبية مساء الاثنين الى مانيلا حيث ستنتظر للانتقال الى جولو لنقل الرهائن الى طرابلس.,و انتعشت الامال ب الإفراج عن الرهائن في الساعات ال 24 الاخيرة مع تدخل ليبيا . و قد وصلت طائرة ليبية مساء الاثنين الى مانيلا حيث س تنتظر ل الانتقال الى جولو ل نقل الرهائن الى طرابلس .,8,9,الساعات,سَاعَة,Plur
ar,alhayat.20010725.0038:p12u1,واعلن المسؤول الامني ان مجموعات من »حماس« هاجمت أيضاً مقر الشرطة في مخيم النصيرات حيث خرج مئات من المتظاهرين بعد الاعلان عبر مكبرات صوت في المساجد ان الشرطة الفلسطينية أطلقت النار على المتظاهرين في غزة. وذكر ان هؤلاء »رشقوا مركزاً للشرطة بالحجارة وتدخلت قوات منها وتنظيم حركة فتح والقوى الوطنية«.,و أعلن المسؤول الامني ان مجموعات من » حماس « هاجمت أيضاً مقر الشرطة في مخيم النصيرات حيث خرج مئات من المتظاهرين بعد الاعلان عبر مكبرات صوت في المساجد ان الشرطة الفلسطينية أطلقت النار على المتظاهرين في غزة . و ذكر ان هؤلاء » رشقوا مركزاً ل الشرطة ب الحجارة و تدخلت قوات من ها و تنظيم حركة فتح و القوى الوطنية « .,28,29,المساجد,مَسجِد,Plur
ar,xinhua.20030503.0154:p8u1,كما نقل الراديو عن مصدر فلسطينى لم يحدده قوله ان وزير الداخلية بالسلطة الوطنية الفلسطينية محمد دحلان يقوم بتنسيق هذه الجهود بالنيابة عن الفلسطينيين.,كما نقل الراديو عن مصدر فلسطينى لم يحدد ه قول ه ان وزير الداخلية ب السلطة الوطنية الفلسطينية محمد دحلان يقوم ب تنسيق هذه الجهود ب النيابة عن الفلسطينيين .,15,16,السلطة,سُلطَة,Sing
ar,xinhua.20030503.0146:p4u1,قال عبيد فى مؤتمر صحفى مشترك عقده هنا اليوم السبت مع نظيره الامريكى كولن باول ان لبنان يأمل فى تحقيق سلام شامل فى المنطقة وهو سلام بين الاسرائيليين والعرب وايضا سلام بين كافة الاطراف بما فيها مختلف الايمانات والاعراق.,قال عبيد فى مؤتمر صحفى مشترك عقد ه هنا اليوم السبت مع نظير ه الامريكى كولن باول ان لبنان يأمل فى تحقيق سلام شامل فى المنطقة و هو سلام بين الاسرائيليين و العرب و أيضا سلام بين كافة الاطراف ب ما في ها مختلف الايمانات و الأعراق .,3,4,مؤتمر,مُؤتَمَر,Sing
ar,assabah.20040928.0023:p60u1,أسعد أيامك هذا الأسبوع هو يوم الجمعة.,أسعد أيام ك هذا الأسبوع هو يوم الجمعة .,1,2,أيام,يَوم,Plur
ar,ummah.20040705.0010:p4u1,وبمقتضى الاتفاقية ستقوم الشركة المنفذة بالاعلان عن عطاءات للمقاولين الاردنيين للوفاء باحتياجات المشروع في مجالات اعمال نقل الأنابيب داخل المملكة والحراسة والتأمين لمعدات الشركة المنفذة ونقل العاملين من وإلى مواقع العمل وانشاء المعسكرات على مسار الخط، كما تلتزم الشركة بالتأمين على العمال الذين تنطبق عليهم احكام قانون الضمان الاجتماعي لدى المؤسسة.,و ب مقتضى الاتفاقية س تقوم الشركة المنفذة ب الإعلان عن عطاءات ل المقاولين الاردنيين ل الوفاء ب احتياجات المشروع في مجالات اعمال نقل الأنابيب داخل المملكة و الحراسة و التأمين ل معدات الشركة المنفذة و نقل العاملين من و إلى مواقع العمل و إنشاء المعسكرات على مسار الخط ، كما تلتزم الشركة ب التأمين على العمال الذين تنطبق علي هم احكام قانون الضمان الاجتماعي لدى المؤسسة .,11,12,عطاءات,عَطَاء,Plur
ar,annahar.20021101.0006:p9u1,طبعا ليس هناك من ينتظر اجوبة عن هذه التساؤلات، لكن الاوهام ستكون كبيرة جدا ويمكنها ان تتجاوز حتى ديون لبنان الضخمة، اذا كانت الدولة مقتنعة ضمنا بان في امكانها ان تذهب الى باريس - 2 بروح الانفتاح والعصر - وقت تواصل في بيروت سياسة الابواب المغلقة والافواه التي يجب ان تبقى مغلقة!,طبعا ليس هناك من ينتظر اجوبة عن هذه التساؤلات ، لكن الاوهام س تكون كبيرة جدا و يمكن ها ان تتجاوز حتى ديون لبنان الضخمة ، اذا كانت الدولة مقتنعة ضمنا ب أن في إمكان ها ان تذهب الى باريس - 2 ب روح الانفتاح و العصر - وقت تواصل في بيروت سياسة الابواب المغلقة و الأفواه التي يجب ان تبقى مغلقة !,56,57,الأفواه,فُوه,Plur
ar,ummah.20040715.0004:p7u8,وأن يحفظه ويحميه من أية آثار أو نكسات.,و أن يحفظ ه و يحمي ه من أية آثار أو نكسات .,9,10,آثار,أَثَر,Plur
ar,ummah.20040809.0085:p3u1,يعرف عمر سليمان أن مطالب المشاركين في الحوار مختلفة أساساً، وأن تعريفاتهم للتسوية والسلام متباعدة.,يعرف عمر سليمان أن مطالب المشاركين في الحوار مختلفة أساساً ، و أن تعريفات هم ل التسوية و السلام متباعدة .,4,5,مطالب,مَطلَب,Plur
ar,ummah.20040726.0058:p2u1,أكد سانجاي كوتاري رئيس وفد المجلس الهندي لتنمية صادرات المجوهرات الذي يزور القاهرة حالياً أن حكومته اتخذت خطوات عملية لوقف إقامة معارض هندية في مصر في مجال الذهب والمجوهرات التي كان يتم من خلالها البيع مباشرة للمستهلك، وقال إنه سيتم التعامل بين التجار الهنود ونظرائهم في مصر في هذا المجال مباشرة.,أكد سانجاي كوتاري رئيس وفد المجلس الهندي ل تنمية صادرات المجوهرات الذي يزور القاهرة حالياً أن حكومة ه اتخذت خطوات عملية ل وقف إقامة معارض هندية في مصر في مجال الذهب و المجوهرات التي كان يتم من خلال ها البيع مباشرة ل المستهلك ، و قال إن ه س يتم التعامل بين التجار الهنود و نظراء هم في مصر في هذا المجال مباشرة .,13,14,القاهرة,قَاهِرَة,Sing
ar,xinhua.20030511.0184:p7u1,وصرح وزير الدفاع الكونغولى المشرف على القوات الجوية اليوم ان 14 شخصا فقط اعتبروا حتى الان فى عداد المفقودين ، من بينهم 7 من رجال الشرطة و 7 مدنيين .,و صرح وزير الدفاع الكونغولى المشرف على القوات الجوية اليوم ان 14 شخصا فقط اعتبروا حتى الان فى عداد المفقودين ، من بين هم 7 من رجال الشرطة و 7 مدنيين .,26,27,رجال,رَجُل,Plur
ar,ummah.20040531.0002:p1u1,إلغاء سداد رسوم شحن الصادرات بالدولار والتحصيل بالجنيه بالجنيه,إلغاء سداد رسوم شحن الصادرات ب الدولار و التحصيل بالجنيه بالجنيه,10,11,بالجنيه,جُنَيه,Sing
ar,ummah.20040906.0009:p2u1,"أفادت صحيفة ""معاريف"" أن أعضاء في ""منظمة يهود ليبيا في الولايات المتحدة"" يبادرون إلى صوغ دعوى قضائية كبيرة ضد الزعيم الليبي معمر القذافي بزعم استيلائه على ممتلكاتهم التي تركوها في ليبيا بعد مغادرتهم وقيامه بتأميمها، معتبرين أن بعض هذه الممتلكات التي تقدر أثمانها بعشرات ملايين الدولارات يسيطر عليها القذافي نفسه.","أفادت صحيفة "" معاريف "" أن أعضاء في "" منظمة يهود ليبيا في الولايات المتحدة "" يبادرون إلى صوغ دعوى قضائية كبيرة ضد الزعيم الليبي معمر القذافي ب زعم استيلاء ه على ممتلكات هم التي تركوا ها في ليبيا بعد مغادرة هم و قيام ه ب تأميم ها ، معتبرين أن بعض هذه الممتلكات التي تقدر أثمان ها ب عشرات ملايين الدولارات يسيطر علي ها القذافي نفس ه .",56,57,أثمان,ثَمَن,Plur
ar,alhayat.20010617.0114:p15u1,وانفقت الحكومة المصرية على البنية التحتية في المدن الجديدة 14 بليون جنيه سنة 2200، شملت محطات مياه وصرف صحي ومحطات كهرباء وهواتف وطرقاً وبلغ اجمالي مساحات اراضي الاسكان المزودة بالمرافق 83 مليون متر مربع وهي المخصصة للأفراد لإقامة بنايات وفيلل ولمشاريع الاسكان التي تنفذها وزارة الاسكان بخلاف الاراضي التي تم تخصيصها لشركات القطاع الخاص، الى تتولى توصيل المرافق الداخلية لها وتحظى مدن السادس من اكتوبر والعاشر من رمضان والعبور بإقبال نسبي ويبلغ متوسط سعر المتر في تلك المدن نحو ألف جنيه فيما يبلغ متوسط سعر المتر في مدينة نصر بنحو 6 آلاف جنيه ومصر الجديدة 8 آلاف جنيه والمهندسين بين 5 و10 آلاف جنيه حسب وضع المنطقة داخل الحي نفسه، أما ضاحيتا الزمالك وغاردن سيتي فلا يمكن تحديد متوسط سعر المتر لأن عمليات البناء شبه متوقفة، وفي حال طرح شقة للبيع يكون المتر بنحو 12 ألف جنيه.,و أنفقت الحكومة المصرية على البنية التحتية في المدن الجديدة 14 بليون جنيه سنة 2200 ، شملت محطات مياه و صرف صحي و محطات كهرباء و هواتف و طرقا و بلغ اجمالي مساحات اراضي الاسكان المزودة ب المرافق 83 مليون متر مربع و هي المخصصة ل الأفراد ل إقامة بنايات وفيلل و ل مشاريع الاسكان التي تنفذ ها وزارة الاسكان ب خلاف الاراضي التي تم تخصيص ها ل شركات القطاع الخاص ، الى تتولى توصيل المرافق الداخلية ل ها و تحظى مدن السادس من اكتوبر و العاشر من رمضان و العبور ب إقبال نسبي و يبلغ متوسط سعر المتر في تلك المدن نحو ألف جنيه فيما يبلغ متوسط سعر المتر في مدينة نصر ب نحو 6 آلاف جنيه و مصر الجديدة 8 آلاف جنيه و المهندسين بين 5 و 10 آلاف جنيه حسب وضع المنطقة داخل الحي نفس ه ، أما ضاحيتا الزمالك وغاردن سيتي ف لا يمكن تحديد متوسط سعر المتر لأن عمليات البناء شبه متوقفة ، و في حال طرح شقة ل البيع يكون المتر ب نحو 12 ألف جنيه .,28,29,طرقا,طَرِيقَة,Plur
ar,ummah.20040628.0049:p2u1,قطع الإمام الأكبر الدكتور محمد سيد طنطاوي الطريق على الصحافة الإسرائيلية والتليفزيون الإسرائيلي وقال إن من يفجر نفسه في عدو من الجيش الإسرائيلي أو يرد اعتداء العدو الإسرائيلي ولم يكن له وسيلة لرد الاعتداء سوى تفجير نفسه هو شهيد، شهيد، شهيد.,قطع الإمام الأكبر الدكتور محمد سيد طنطاوي الطريق على الصحافة الإسرائيلية و التليفزيون الإسرائيلي و قال إن من يفجر نفس ه في عدو من الجيش الإسرائيلي أو يرد اعتداء العدو الإسرائيلي و لم يكن ل ه وسيلة ل رد الاعتداء سوى تفجير نفس ه هو شهيد ، شهيد ، شهيد .,19,20,نفس,نَفس,Sing
ar,alhayat.20011107.0069:p5u1,وتنظر محكمة شمال القاهرة اليوم في أمر تمديد حبس او اطلاق عضو آخر في مكتب الارشاد هو الدكتور محمد حبيب، ومعه 35 آخرون من رموز »الجماعة« كانت السلطات اعتقلتهم قبل ستة شهور بتهمة عقد اجتماع لإحياء نشاط التنظيم في الصعيد. ويحظر القانون المصري على النيابة احتجاز المتهمين في القضايا محل تحقيق اكثر من ستة شهور. وهناك 25 آخرون من رموز »الجماعة« على رأسهم المهندس محمد خيرت الشاطر يقضون فترة حبس احتياطي على ذمة قضية مماثلة، اعتقلوا في منزل احدهم في امبابة قبل اربعة أشهر.,و تنظر محكمة شمال القاهرة اليوم في أمر تمديد حبس او اطلاق عضو آخر في مكتب الارشاد هو الدكتور محمد حبيب ، و مع ه 35 آخرون من رموز » الجماعة « كانت السلطات اعتقلت هم قبل ستة شهور ب تهمة عقد اجتماع ل إحياء نشاط التنظيم في الصعيد . و يحظر القانون المصري على النيابة احتجاز المتهمين في القضايا محل تحقيق اكثر من ستة شهور . و هناك 25 آخرون من رموز » الجماعة « على رأس هم المهندس محمد خيرت الشاطر يقضون فترة حبس احتياطي على ذمة قضية مماثلة ، اعتقلوا في منزل أحد هم في امبابة قبل اربعة أشهر .,11,12,اطلاق,إِطلَاق,Sing
ar,ummah.20040809.0064:p9u1,وأشار الصعيدي إلى أن الوزارة تقوم بإعداد قاعدة معلومات عن الصناعة والمنتجات الصناعية تشمل الطاقات الإنتاجية المتاحة والطاقة المستقبلية وحجم الواردات والسوق المحلية والصادرات وأسواقها وأهم البلدان المنافسة والتطور المتوقع في كل الصناعات وذلك من خلال خريطة صناعية واستثمارية متكاملة شاملة ينفذها مركز المعلومات بالوزارة بالتعاون مع مركز معلومات الخريطة الصناعية بالهيئة العامة للتصنيع.,و أشار الصعيدي إلى أن الوزارة تقوم ب إعداد قاعدة معلومات عن الصناعة و المنتجات الصناعية تشمل الطاقات الإنتاجية المتاحة و الطاقة المستقبلية و حجم الواردات و السوق المحلية و الصادرات و أسواق ها و أهم البلدان المنافسة و التطور المتوقع في كل الصناعات و ذٰلك من خلال خريطة صناعية و استثمارية متكاملة شاملة ينفذ ها مركز المعلومات ب الوزارة ب التعاون مع مركز معلومات الخريطة الصناعية ب الهيئة العامة ل التصنيع .,14,15,المنتجات,مُنتَج,Plur
