language,sent_id,sentence,tokens,word_idx,token_id,form,lemma,number
en,email-enronsent03_01-0068,"Since Enron's employees are assigned an SAP identification numbers (P number) and an HR number, could Enron as a company use these IDs instead of the SS numbers?","Since Enron 's employees are assigned an SAP identification numbers ( P number ) and an HR number , could Enron as a company use these IDs instead of the SS numbers ?",31,32,numbers,number,Plur
en,reviews-115653-0001,Great Doctor!,Great Doctor !,1,2,Doctor,doctor,Sing
en,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0279,"Similarly, is invoking ancient Egyptian gods and goddesses a reaffirmation of an oppressive and hierarchical system?","Similarly , is invoking ancient Egyptian gods and goddesses a reaffirmation of an oppressive and hierarchical system ?",8,9,goddesses,goddess,Plur
en,answers-20111108091609AAHOFa6_ans-0006,"Visas and Study Permits are administered by Citizenship and Immigration Canada, and any questions regarding applications should be directed to them.","Visas and Study Permits are administered by Citizenship and Immigration Canada , and any questions regarding applications should be directed to them .",16,17,applications,application,Plur
en,email-enronsent02_01-0019,A reconciling difference of $15mm exists between the reported DPR and the final accounting p&l as generated on the AS400.,A reconciling difference of $ 15 mm exists between the reported DPR and the final accounting p&l as generated on the AS400 .,1,2,reconciling,reconciling,Sing
en,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900-0061,"True, there are about 300,000 wolves and wolf hybrids kept as pets in the United States.","True , there are about 300,000 wolves and wolf hybrids kept as pets in the United States .",12,13,pets,pet,Plur
en,newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0039,"50- Percentage of screened workers at Ground Zero who now suffer from long-term health problems, almost half of whom don't have health insurance.","50 - Percentage of screened workers at Ground Zero who now suffer from long - term health problems , almost half of whom do n't have health insurance .",15,16,term,term,Sing
en,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900-0057,"Yet people seem willing -- even eager -- to accommodate mountain lions, despite the risks.","Yet people seem willing -- even eager -- to accommodate mountain lions , despite the risks .",11,12,lions,lion,Plur
en,email-enronsent11_01-0014,"Infinity stereo, bucket seats, nerf bars, tool box, bed liner, camper tow package, 5 speed manual.","Infinity stereo , bucket seats , nerf bars , tool box , bed liner , camper tow package , 5 speed manual .",0,1,Infinity,infinity,Sing
en,answers-20111108101850AAhNuvz_ans-0012,"From my experience Hens(Not roosters) are very friendly with duck,Guinea pigs,kittens,cows,Rabbits,etc.","From my experience Hens ( Not roosters ) are very friendly with duck , Guinea pigs , kittens , cows , Rabbits , etc .",12,13,duck,duck,Sing
en,email-enronsent07_01-0083,What Dunn's committee hopes to learn is why all these events transpired.,What Dunn 's committee hopes to learn is why all these events transpired .,11,12,events,event,Plur
en,newsgroup-groups.google.com_alt.animals.badgers_172dcd8baf26948f_ENG_20040823_121900-0009,It is literally monkey see and monkey do with them.,It is literally monkey see and monkey do with them .,6,7,monkey,monkey,Sing
en,answers-20111108083754AAEw5Xc_ans-0019,"yes there are multiple around the world cruises, mainly offered by the more upscale lines.","yes there are multiple around the world cruises , mainly offered by the more upscale lines .",6,7,world,world,Sing
en,email-enronsent40_01-0024,Thanks for the heads up.?,Thanks for the heads up .?,3,4,heads,head,Plur
en,reviews-331662-0009,"Meats are kept VERY cold, seafood smells fresh and the serving bar is VERY clean.","Meats are kept VERY cold , seafood smells fresh and the serving bar is VERY clean .",0,1,Meats,meat,Plur
en,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0166,Can a policeman open fire on someone trying to kill him?,Can a policeman open fire on someone trying to kill him ?,2,3,policeman,policeman,Sing
en,weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0008,"While India is ready to enter into a ""defense cooperation agreement"" with Sri Lanka, it is wary of being drawn into any military involvement in the island nation's two decades-old civil war that has seen violent strife between ethnic Tamils and the Sinhalese majority - leaving over 60,000 dead on both sides.","While India is ready to enter into a "" defense cooperation agreement "" with Sri Lanka , it is wary of being drawn into any military involvement in the island nation 's two decades - old civil war that has seen violent strife between ethnic Tamils and the Sinhalese majority - leaving over 60,000 dead on both sides .",11,12,agreement,agreement,Sing
en,reviews-398243-0008,"Also, a week after the work, Phet called me up to see how my car was running and to let me know that they had accidentally overcharged me for part of the work and wanted to give me a refund for that amount.","Also , a week after the work , Phet called me up to see how my car was running and to let me know that they had accidentally overcharged me for part of the work and wanted to give me a refund for that amount .",41,42,refund,refund,Sing
en,answers-20111108065616AAKtL2c_ans-0056,We always took ours to dinner and discussed what things we felt we 'had' to do and which ones we felt like skipping in lieu of just chilling.,We always took ours to dinner and discussed what things we felt we ' had ' to do and which ones we felt like skipping in lieu of just chilling .,9,10,things,thing,Plur
en,answers-20111107194805AAdINwt_ans-0008,"In the airport, follow the signs that say ""Paris by train"".","In the airport , follow the signs that say "" Paris by train "" .",6,7,signs,sign,Plur
en,newsgroup-groups.google.com_civicamerican_22c54c292026bfd2_ENG_20060128_072400-0022,So there is a lot of hurry-up pressure on the Senate to give its prompt vote of approval.,So there is a lot of hurry - up pressure on the Senate to give its prompt vote of approval .,17,18,vote,vote,Sing
en,newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900-0039,"Bangs said although the number of elk has not declined very much since the wolves came back, their behavior appears markedly different.","Bangs said although the number of elk has not declined very much since the wolves came back , their behavior appears markedly different .",6,7,elk,elk,Plur
en,email-enronsent01_02-0005,We are in the final stages of this process - where we draft a cover letter for John which will introduce this for inclusion within Globalflash ( the Enron Europe newsletter ),We are in the final stages of this process - where we draft a cover letter for John which will introduce this for inclusion within Globalflash ( the Enron Europe newsletter ),8,9,process,process,Sing
en,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0054,Karzai categorically said that he has assured Musharraf repeatedly that any adverse action against Pakistan taken by Indian diplomats inside Afghanistan would be acted upon swiftly.,Karzai categorically said that he has assured Musharraf repeatedly that any adverse action against Pakistan taken by Indian diplomats inside Afghanistan would be acted upon swiftly .,18,19,diplomats,diplomat,Plur
en,reviews-220214-0009,"Anyhow, after reading some of the other reviews it seems like some of the other reviewers are expecting mircles.","Anyhow , after reading some of the other reviews it seems like some of the other reviewers are expecting mircles .",19,20,mircles,miracle,Plur
en,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0043,The countries which are giving to America to aid are a great example of the seed that America has sown through the years with other nations.,The countries which are giving to America to aid are a great example of the seed that America has sown through the years with other nations .,15,16,seed,seed,Sing
en,email-enronsent11_01-0089,I believe that Doug told me the extra was for the cashout that was not invoiced.,I believe that Doug told me the extra was for the cashout that was not invoiced .,11,12,cashout,cashout,Sing
en,reviews-018548-0002,their mezza luna's are deffly better than the pizza rolls.,their mezza luna's are deffly better than the pizza rolls .,8,9,pizza,pizza,Sing
en,weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0012,"""The Sri Lankan government does not want to initiate a conflict but would be interested in deterring the LTTE from starting one.",""" The Sri Lankan government does not want to initiate a conflict but would be interested in deterring the LTTE from starting one .",4,5,government,government,Sing
en,reviews-117115-0009,"I called Home-Excel the next day to order a replacement screen for the window, and was happily surprised when they said that they weren't even going to charge me for the replacement screen...that it would be covered under their guarentee.","I called Home - Excel the next day to order a replacement screen for the window , and was happily surprised when they said that they were n't even going to charge me for the replacement screen ... that it would be covered under their guarentee .",36,37,screen,screen,Sing
en,weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0027,"Sectarian tensions are at their highest since April, 2004, with Sunni insurgents now openly attacking Husseiniyas and Shia mosques.","Sectarian tensions are at their highest since April , 2004 , with Sunni insurgents now openly attacking Husseiniyas and Shia mosques .",1,2,tensions,tension,Plur
en,answers-20111108105029AARU1Lf_ans-0003,When she was spayed the vet had a hard time because she only has one uterine horn and he said this could mean she only has on kidney.,When she was spayed the vet had a hard time because she only has one uterine horn and he said this could mean she only has on kidney .,15,16,uterine,uterine,Sing
en,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0021,"""I am frankly revolted by the response of the Bush-Bashers; ""Sorry chaps, but you did have it coming...""",""" I am frankly revolted by the response of the Bush - Bashers ; "" Sorry chaps , but you did have it coming ... """,12,13,Bashers,basher,Plur
en,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0054,"After the alert condition had long since returned to yellow, Zawahiri in late February issued another audiotape.","After the alert condition had long since returned to yellow , Zawahiri in late February issued another audiotape .",3,4,condition,condition,Sing
en,reviews-055207-0001,Spay and neuter service.,Spay and neuter service .,2,3,neuter,neuter,Sing
en,email-enronsent02_01-0048,User requests for additional AS400 functionality and reports have been aggressively prioritised and a code freeze will commence prior to the end of Q1 following the delivery of three reports determined as minimum requirements for the support of OBSF.,User requests for additional AS400 functionality and reports have been aggressively prioritised and a code freeze will commence prior to the end of Q1 following the delivery of three reports determined as minimum requirements for the support of OBSF .,5,6,functionality,functionality,Sing
en,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0240,"If the load was 99 tonnes there were probably less than 20,000.","If the load was 99 tonnes there were probably less than 20,000 .",5,6,tonnes,tonne,Plur
en,answers-20111108051456AAQJaXR_ans-0002,my friends and I are trying to melt bras to make some little figures.,my friends and I are trying to melt bras to make some little figures .,13,14,figures,figure,Plur
en,newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0067,0 - Number of guardsmen from that period who came forward with information about Bush's guard service.,0 - Number of guardsmen from that period who came forward with information about Bush 's guard service .,2,3,Number,number,Sing
en,answers-20111108102445AA5mfrq_ans-0035,"You need a lot of money for hotels, airfare, seeing the sites, food, local transport - you name it but life costs.","You need a lot of money for hotels , airfare , seeing the sites , food , local transport - you name it but life costs .",13,14,sites,site,Plur
en,email-enronsent43_01-0034,"Also, you will notice this interconnect may not be subject to the CIAC tax gross up, but to protect ourselves, we have added language in Para 3.that protects us financially if the IRS ever comes back to determine that this interconnect is subject to the CIAC tax.","Also , you will notice this interconnect may not be subject to the CIAC tax gross up , but to protect ourselves , we have added language in Para 3. that protects us financially if the IRS ever comes back to determine that this interconnect is subject to the CIAC tax .",15,16,gross,gross,Sing
en,reviews-275919-0013,"On call, it takes a day to get our issues resolved.","On call , it takes a day to get our issues resolved .",1,2,call,call,Sing
en,email-enronsent25_01-0057,"I was planning to be on vacation anyway, but I may have some accessibility challenges in Ft. Worth which I would not have had otherwise.","I was planning to be on vacation anyway , but I may have some accessibility challenges in Ft. Worth which I would not have had otherwise .",15,16,challenges,challenge,Plur
en,email-enronsent33_01-0163,A team of San Diego's best anti-trust and class action attorneys has been assembled to take on the electric generators and marketers in California state court in an effort to return the electricity overcharges that have battered San Diego and the rest of California this year.,A team of San Diego 's best anti-trust and class action attorneys has been assembled to take on the electric generators and marketers in California state court in an effort to return the electricity overcharges that have battered San Diego and the rest of California this year .,25,26,state,state,Sing
en,answers-20111108111010AASEk0S_ans-0002,i was reading the package for a tank heater i bought for my 40 gallon tank for my snake and it said it can be put under the tank or on the side.,i was reading the package for a tank heater i bought for my 40 gallon tank for my snake and it said it can be put under the tank or on the side .,8,9,heater,heater,Sing
en,email-enronsent33_01-0031,"If I can get a few minutes with Mark H. today, I'm going to propose that I speak to Stan Klimberg about getting this signed before Thursday's meeting with LIPA.","If I can get a few minutes with Mark H. today , I 'm going to propose that I speak to Stan Klimberg about getting this signed before Thursday 's meeting with LIPA .",10,11,today,today,Sing
en,reviews-338429-0004,Luckily they caught the crooks before they did one on us.,Luckily they caught the crooks before they did one on us .,4,5,crooks,crook,Plur
en,email-enronsent26_01-0023,We refer to licensed Fuel Cell Energy equipment.,We refer to licensed Fuel Cell Energy equipment .,6,7,Energy,energy,Sing
en,reviews-093655-0005,It took over 1.5 hours for our food to come out and by that time my 8 month old had it!,It took over 1.5 hours for our food to come out and by that time my 8 month old had it !,14,15,time,time,Sing
en,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0019,"Its projected demand, boosted by a huge rise in car ownership as well as the need to find alternatives to polluting coal for electricity generation, has contributed to the surge in the price of oil this year.","Its projected demand , boosted by a huge rise in car ownership as well as the need to find alternatives to polluting coal for electricity generation , has contributed to the surge in the price of oil this year .",34,35,price,price,Sing
en,weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0013,"Posada should have told any inquisitive journalist at his doorstep something like Meiring told the single American reporter who bothered following his bloody trail from the Philippines, that ""If this harms me in any way, you will find my power then, and you'll find out who I am.""","Posada should have told any inquisitive journalist at his doorstep something like Meiring told the single American reporter who bothered following his bloody trail from the Philippines , that "" If this harms me in any way , you will find my power then , and you 'll find out who I am . """,9,10,doorstep,doorstep,Sing
en,reviews-055207-0003,"But I had my cat spayed through their reduced/free spay and neuter program and the vet they sent us to was first of all a hour and a half away, and 4 days later we had to bring them to our normal vet because the vets at the place in wisconsin did a crappy job and they got infections.","But I had my cat spayed through their reduced / free spay and neuter program and the vet they sent us to was first of all a hour and a half away , and 4 days later we had to bring them to our normal vet because the vets at the place in wisconsin did a crappy job and they got infections .",17,18,vet,vet,Sing
en,answers-20111108101024AANYJpw_ans-0006,"Also known as the Personal Travel Allowance, Travellers Allowance Fee, Travellers Assistance Fund, Travellers Assurance Fund and numerous other forms of “I have to have wodges of your cash or they won’t let me fly”.","Also known as the Personal Travel Allowance , Traveller s Allowance Fee , Traveller s Assistance Fund , Traveller s Assurance Fund and numerous other forms of “ I have to have wodges of your cash or they wo n’t let me fly ” .",35,36,cash,cash,Sing
en,email-enronsent16_01-0047,"With regard to our annual review of this list of laws we need to comply with, do we not want to add the Canadian provinces new ""eligible swap participant"" equivalant rules?","With regard to our annual review of this list of laws we need to comply with , do we not want to add the Canadian provinces new "" eligible swap participant "" equivalant rules ?",25,26,provinces,province,Plur
en,answers-20111108085734AATXy0E_ans-0007,"For example, a set plaster mold that is to be used for clay slip casting must be dry - it gets wet pulling the water out of the slip - while a set plaster mold used for molding wax must be soaking or damp wet http://www.mikegigi.com/castgobl.htm#LGGOBPROJ","For example , a set plaster mold that is to be used for clay slip casting must be dry - it gets wet pulling the water out of the slip - while a set plaster mold used for molding wax must be soaking or damp wet http://www.mikegigi.com/castgobl.htm#LGGOBPROJ",1,2,example,example,Sing
en,answers-20111108090524AAofoXT_ans-0015,"Since then, I now use a professional horse hauling service with people who ride with my horse to keep an eye on him, stop every few hours for water, and their trailers all have super smooth suspension.","Since then , I now use a professional horse hauling service with people who ride with my horse to keep an eye on him , stop every few hours for water , and their trailers all have super smooth suspension .",17,18,horse,horse,Sing
en,reviews-055207-0007,Not to mention the fact that they gave us our cats back not even 30 minutes after they were out from surgery.,Not to mention the fact that they gave us our cats back not even 30 minutes after they were out from surgery .,10,11,cats,cat,Plur
en,reviews-154658-0004,"(other items: chicken fingers, wings, asian pizza, and yam and regular fries)","( other items : chicken fingers , wings , asian pizza , and yam and regular fries )",7,8,wings,wing,Plur
en,reviews-346960-0002,They went the extra mile to repair my cowboy boots-- they had to have a special kind of paper that looked like wood grain to fix the heels.,They went the extra mile to repair my cowboy boots -- they had to have a special kind of paper that looked like wood grain to fix the heels .,28,29,heels,heel,Plur
en,answers-20111107193815AAhaJjy_ans-0013,"Edit: Also I forgot to mention earlier, most (if not all) cruise ships also practice lifeboat drills weekly, and it is not uncommon to see them to actually launch the lifeboats into the water as part of their drill when you are in port.","Edit : Also I forgot to mention earlier , most ( if not all ) cruise ships also practice lifeboat drills weekly , and it is not uncommon to see them to actually launch the lifeboats into the water as part of their drill when you are in port .",43,44,drill,drill,Sing
en,reviews-356920-0004,There are plenty of good dentists in Fernandina.,There are plenty of good dentists in Fernandina .,2,3,plenty,plenty,Sing
en,reviews-135800-0004,"However, they would never drive the car with me in it to prove their findings.","However , they would never drive the car with me in it to prove their findings .",15,16,findings,finding,Plur
en,newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0132,79 - Number of Bush's initial 189 appointees who also served in his father's administration.,79 - Number of Bush 's initial 189 appointees who also served in his father 's administration .,8,9,appointees,appointee,Plur
en,answers-20111108101300AAIAKXN_ans-0026,Naha's not a very big city.,Naha 's not a very big city .,6,7,city,city,Sing
en,answers-20111108103957AAcF3iZ_ans-0013,"Then 1 lap at a walk around the arena with both my legs pulled out as far as I can, so they are not touching the saddle.","Then 1 lap at a walk around the arena with both my legs pulled out as far as I can , so they are not touching the saddle .",5,6,walk,walk,Sing
en,email-enronsent14_01-0060,I am currently employed with the aviation department (hangar attendant) of enron and would like to use my past knowledge and experience to persue my goals in the technology feild.,I am currently employed with the aviation department ( hangar attendant ) of enron and would like to use my past knowledge and experience to persue my goals in the technology feild .,27,28,goals,goal,Plur
en,answers-20111108071852AAxbh5F_ans-0008,"Birds eat and sleep with their flock, not predators.","Birds eat and sleep with their flock , not predators .",0,1,Birds,bird,Plur
en,email-enronsent36_02-0057,"Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD[38,000?]","Floating Amount = ( Notional Quantity per Calculation Period X Floating Price ) - USD [ 38,000 ? ]",7,8,Calculation,calculation,Sing
en,email-enronsent24_01-0034,1) Highlighting that information will only be provided that is related to enovate and 2) that each designated representative should sign an appropriate confidentiality agreement.,1 ) Highlighting that information will only be provided that is related to enovate and 2 ) that each designated representative should sign an appropriate confidentiality agreement .,25,26,confidentiality,confidentiality,Sing
en,weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0010,"But comfortable among the thugs, Posada overplayed his hand and embarrassed his old patron, the US government.","But comfortable among the thugs , Posada overplayed his hand and embarrassed his old patron , the US government .",4,5,thugs,thug,Plur
en,reviews-079007-0006,So confused at the payment area.,So confused at the payment area .,4,5,payment,payment,Sing
en,weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0022,There are a wealth of references on Chernobyl.,There are a wealth of references on Chernobyl .,5,6,references,reference,Plur
en,weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0007,There was a soothing authoritative UNSCEAR (United Nations Scientific Committee on the Effects of Atomic Radiation ) report in 2000 on the health effects of Chernobyl confirming that there was no scientific evidence of any significant radiation-related health effects to most people exposed.,There was a soothing authoritative UNSCEAR ( United Nations Scientific Committee on the Effects of Atomic Radiation ) report in 2000 on the health effects of Chernobyl confirming that there was no scientific evidence of any significant radiation - related health effects to most people exposed .,41,42,effects,effect,Plur
en,email-enronsent40_01-0063,"Argentina intend to press ahead even given the concern about taxes, etc.","Argentina intend to press ahead even given the concern about taxes , etc .",12,13,etc,etc.,Plur
en,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0226,"Iran sponsors Syrian terrorism, it is certainly behind much of the action in Iraq, it is fully funding the Hezbollah and, through it, the Palestinian Hamas and Islamic Jihad; it performed acts of terror at least in Europe and in South America and probably also in Uzbekistan and Saudi Arabia and it truly leads a multi-national terror consortium, which includes, as minor players, Syria, Lebanon and certain Shiite elements in Iraq.","Iran sponsors Syrian terrorism , it is certainly behind much of the action in Iraq , it is fully funding the Hezbollah and , through it , the Palestinian Hamas and Islamic Jihad ; it performed acts of terror at least in Europe and in South America and probably also in Uzbekistan and Saudi Arabia and it truly leads a multi-national terror consortium , which includes , as minor players , Syria , Lebanon and certain Shiite elements in Iraq .",38,39,terror,terror,Sing
en,newsgroup-groups.google.com_alt.animals.cat_01ff709c4bf2c60c_ENG_20040418_040100-0039,These animals have the misfortune to produce a substance that is useful in the manufacture of perfume.,These animals have the misfortune to produce a substance that is useful in the manufacture of perfume .,16,17,perfume,perfume,Sing
en,weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0037,"I've read the book- it's a first person memoir with the ring of truth, especially since so much of the wider context has confirmed the allegations of Contra drug connections that led to Terrell becoming a target for discrediting by the TWIG counterintelligence group that ran interference for the Contra effort, staffed by covert ops types including Ollie North, Robert Owen, Vince Cannistaro and Buck Revell.","I 've read the book - it 's a first person memoir with the ring of truth , especially since so much of the wider context has confirmed the allegations of Contra drug connections that led to Terrell becoming a target for discrediting by the TWIG counterintelligence group that ran interference for the Contra effort , staffed by covert ops types including Ollie North , Robert Owen , Vince Cannistaro and Buck Revell .",29,30,allegations,allegation,Plur
en,newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0133,A man with a lot of friends,A man with a lot of friends,6,7,friends,friend,Plur
en,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0030,There is considerable evidence that it is developing both a long-range missile force and a range of weapons of mass destruction.,There is considerable evidence that it is developing both a long - range missile force and a range of weapons of mass destruction .,19,20,weapons,weapon,Plur
en,answers-20111108091938AAmE8Tv_ans-0006,"You may consider the Gay Village on Church Street, right downtown.","You may consider the Gay Village on Church Street , right downtown .",11,12,downtown,downtown,Sing
en,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0086,"GOODWYN: According to Archibald, Mr. Bush would also sometimes tell stories about his days at Yale in New Haven, and how whenever he got pulled over for erratic driving, he was let go after the officers discovered he was the grandson of a Connecticut US senator.","GOODWYN : According to Archibald , Mr. Bush would also sometimes tell stories about his days at Yale in New Haven , and how whenever he got pulled over for erratic driving , he was let go after the officers discovered he was the grandson of a Connecticut US senator .",15,16,days,day,Plur
en,email-enronsent02_01-0044,The AR/AP SAP data quality reviews for both businesses are continuing so as to provide a detailed analysis as at end Q1.,The AR / AP SAP data quality reviews for both businesses are continuing so as to provide a detailed analysis as at end Q1 .,3,4,AP,AP,Sing
en,newsgroup-groups.google.com_alt.animals_434fe80fb3577e8e_ENG_20031011_200300-0040,"When John asked George while they were having lunch about how things were going for Paul after his separation from the Beatles and George replied that he was number one in the Swedish hit parade, John said in a despective manner: ""ah!!.. in Sweden.."", as if Sweden was an inferior place or something alike.","When John asked George while they were having lunch about how things were going for Paul after his separation from the Beatles and George replied that he was number one in the Swedish hit parade , John said in a despective manner : "" ah !! .. in Sweden .. "" , as if Sweden was an inferior place or something alike .",28,29,number,number,Sing
en,answers-20111108110012AAK8Azy_ans-0018,You need to also provide a source a UVB lighting.,You need to also provide a source a UVB lighting .,6,7,source,source,Sing
en,answers-20111108091921AAaLK4e_ans-0025,"Ok, well as far as him being a bad farrier for leaving a nail out - That is not the case, they are extremely well known farriers in the area.","Ok , well as far as him being a bad farrier for leaving a nail out - That is not the case , they are extremely well known farriers in the area .",14,15,nail,nail,Sing
en,answers-20111108092643AAXe4lD_ans-0016,I want a bird that I can hold and do tricks.,I want a bird that I can hold and do tricks .,3,4,bird,bird,Sing
en,answers-20111108111107AAlrzok_ans-0001,How to train my puppy ?,How to train my puppy ?,4,5,puppy,puppy,Sing
en,answers-20111031103114AA61BW3_ans-0009,"Oh my, you asked this question at the perfect time.","Oh my , you asked this question at the perfect time .",10,11,time,time,Sing
en,reviews-363685-0024,"Snacks: uninspired bread, tea backs, and individual coffee things for a machine that didn't exist.","Snacks : uninspired bread , tea backs , and individual coffee things for a machine that did n't exist .",11,12,things,thing,Plur
en,answers-20111108104228AA6z9uZ_ans-0002,"my name is Josalyn Leainne Creek and i'm 19 years old and i graduated from high in May adn of this year and i love animals and i'm great at working and i had drama in my last job which was mcallister's deli and i', a mormon and i hvae changed to be a better person that pwople are wanting to hirier and i'm willing to work whenever you need me but i go to church on every sunday and i have a doctor's appointment this thursday at 2;30 and i hope you h=guys hirier me because i work very hard and i dont care about how much you guys pay and i've been looking for a job ever since i have graduated and i hate drama","my name is Josalyn Leainne Creek and i 'm 19 years old and i graduated from high in May adn of this year and i love animals and i 'm great at working and i had drama in my last job which was mcallister 's deli and i ', a mormon and i hvae changed to be a better person that pwople are wanting to hirier and i 'm willing to work whenever you need me but i go to church on every sunday and i have a doctor 's appointment this thursday at 2;30 and i hope you h=guys hirier me because i work very hard and i do nt care about how much you guys pay and i 've been looking for a job ever since i have graduated and i hate drama",10,11,years,year,Plur
en,reviews-363685-0024,"Snacks: uninspired bread, tea backs, and individual coffee things for a machine that didn't exist.","Snacks : uninspired bread , tea backs , and individual coffee things for a machine that did n't exist .",5,6,tea,tea,Sing
en,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0177,The purpose of the letter bombs -- which resulted in minimal casualty -- was to send a message.,The purpose of the letter bombs -- which resulted in minimal casualty -- was to send a message .,5,6,bombs,bomb,Plur
en,newsgroup-groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800-0016,An analysis of 65 bird species in the United Kingdom shows about one-third are laying their eggs four to seven days earlier than they did 25 years ago.,An analysis of 65 bird species in the United Kingdom shows about one - third are laying their eggs four to seven days earlier than they did 25 years ago .,28,29,years,year,Plur
en,email-enronsent10_01-0022,Our letter agreement simply memorializes that we will charge the same negotiated rate whether the gas flows on primaries or alternates.,Our letter agreement simply memorializes that we will charge the same negotiated rate whether the gas flows on primaries or alternates .,2,3,agreement,agreement,Sing
en,newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0177,24 - Number of prisoners in mid-2003 being monitored by psychiatrists in Guantanamo's new mental ward.,24 - Number of prisoners in mid-2003 being monitored by psychiatrists in Guantanamo 's new mental ward .,10,11,psychiatrists,psychiatrist,Plur
en,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0172,"The answer is likely D: all of the above, due to this being a complex reality we live in.","The answer is likely D : all of the above , due to this being a complex reality we live in .",1,2,answer,answer,Sing
en,answers-20111107155912AAS93e5_ans-0011,Some cruise aficionados refuse to sail on one or the other.,Some cruise aficionados refuse to sail on one or the other .,2,3,aficionados,aficionado,Plur
en,weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0025,"Unfortunately for them, the general has decided to take seriously Colin Powell's frequent boasts that it was on his nudging that the Indians made conciliatory gestures toward Islamabad.","Unfortunately for them , the general has decided to take seriously Colin Powell 's frequent boasts that it was on his nudging that the Indians made conciliatory gestures toward Islamabad .",5,6,general,general,Sing
en,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0220,It definitely has ambitions to rule vast areas and to expand in all directions.,It definitely has ambitions to rule vast areas and to expand in all directions .,3,4,ambitions,ambition,Plur
en,answers-20111108094504AAKrc8F_ans-0003,Are the hotels back up and running?,Are the hotels back up and running ?,2,3,hotels,hotel,Plur
en,newsgroup-groups.google.com_eHolistic_417b09016150421f_ENG_20051120_175800-0039,Here are the numbers to call:,Here are the numbers to call :,3,4,numbers,number,Plur
en,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0105,"Various doctors, both foreign and American, are associated with Al Qaeda leaders or operatives, to include the doctors Abdul Qadoos Khan, a bacteriologist from Rawalpindi and Aafia Siddiqui, PhD, from Karachi.","Various doctors , both foreign and American , are associated with Al Qaeda leaders or operatives , to include the doctors Abdul Qadoos Khan , a bacteriologist from Rawalpindi and Aafia Siddiqui , PhD , from Karachi .",13,14,leaders,leader,Plur
en,email-enronsent02_01-0015,"that there are reconciling differences between trader position analyses, AS400 on screen enquiries and the formal global position report ( these differences are at present not understood but would need to be provided to AA within the audit timetable)","that there are reconciling differences between trader position analyses , AS400 on screen enquiries and the formal global position report ( these differences are at present not understood but would need to be provided to AA within the audit timetable )",8,9,analyses,analysis,Plur
en,answers-20111108065616AAKtL2c_ans-0032,These theme parks have all types of facilities.,These theme parks have all types of facilities .,2,3,parks,park,Plur
en,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0008,The biggest threat Israel faces is not from conventional armies but from the asymmetrical tactics of Palestinian national liberation movements.,The biggest threat Israel faces is not from conventional armies but from the asymmetrical tactics of Palestinian national liberation movements .,19,20,movements,movement,Plur
