language,sent_id,sentence,tokens,word_idx,token_id,form,lemma,number
es,es-train-001-s498,Lo que la no rivalidad significa es que la existencia de un ejército equipado significa una garantía igual para todos ciudadanos del país.,Lo que la no rivalidad significa es que la existencia de un ejército equipado significa una garantía igual para todos ciudadanos de el país .,23,24,país,país,Sing
es,es-train-020-s196,"La que será duda hasta última hora, por no decir que está casi descartada, es otra gaditana, Alicia que el pasado domingo sufrió un esguince de tobillo en el partido disputado en Benamejí ante el Roldán de Murcia.","La que será duda hasta última hora , por no decir que está casi descartada , es otra gaditana , Alicia que el pasado domingo sufrió un esguince de tobillo en el partido disputado en Benamejí ante el Roldán de Murcia .",3,4,duda,dudar,Sing
es,es-train-028-s472,"Hace aproximadamente un año que Niscayah decidió realizar un cambio estratégico para convertir al cliente en su núcleo y, consecuencia de éste, un cambio de estructura, pasando de una división funcional a una matricial.","Hace aproximadamente un año que Niscayah decidió realizar un cambio estratégico para convertir a el cliente en su núcleo y , consecuencia de éste , un cambio de estructura , pasando de una división funcional a una matricial .",21,22,consecuencia,consecuencia,Sing
es,es-train-012-s302,"De los 2537 habitantes, Villa Grove estaba compuesto por el 96.18 % blancos, el 0.16 % eran afroamericanos, el 0.32 % eran amerindios, el 0.32 % eran asiáticos, el 0 % eran isleños del Pacífico, el 1.14 % eran de otras razas y el 1.89 % pertenecían a dos o más razas.","De los 2537 habitantes , Villa Grove estaba compuesto por el 96.18 % blancos , el 0.16 % eran afroamericanos , el 0.32 % eran amerindios , el 0.32 % eran asiáticos , el 0 % eran isleños de el Pacífico , el 1.14 % eran de otras razas y el 1.89 % pertenecían a dos o más razas .",48,49,razas,raza,Plur
es,es-train-003-s103,La economía de Irán es una economía de transición donde un crecimiento continuo elevado de la fuerza laboral no lleva emparejado un crecimiento económico real lo que lleva a un nivel de desempleo considerablemente más alto que las estimaciones oficiales del 11 %.,La economía de Irán es una economía de transición donde un crecimiento continuo elevado de la fuerza laboral no lleva emparejado un crecimiento económico real lo que lleva a un nivel de desempleo considerablemente más alto que las estimaciones oficiales de el 11 % .,30,31,nivel,nivel,Sing
es,es-train-027-s121,"Anteriormente, la norma social en Japón entre los adultos era ser y actuar de manera madura, para enfocarse en la productividad económica del país.","Anteriormente , la norma social en Japón entre los adultos era ser y actuar de manera madura , para enfocar se en la productividad económica de el país .",27,28,país,país,Sing
es,es-train-022-s347,"A su vez, las organizaciones de base son asistidas por organizaciones mayores, que pueden ser desde un partido político, una ONG, o federaciones o confederaciones de organizaciones o secciones de organizaciones nacionales o regionales.","A su vez , las organizaciones de base son asistidas por organizaciones mayores , que pueden ser desde un partido político , una ONG , o federaciones o confederaciones de organizaciones o secciones de organizaciones nacionales o regionales .",11,12,organizaciones,organización,Plur
es,es-train-018-s353,"Con una serie de recesos en su historia, Congreso ha escrito su nombre en la historia de la música popular chilena, con una fundamental fusión que, pese a todo, se mantiene vigente y saludable, gozando de un enorme respeto en la comunidad musical.","Con una serie de recesos en su historia , Congreso ha escrito su nombre en la historia de la música popular chilena , con una fundamental fusión que , pese a todo , se mantiene vigente y saludable , gozando de un enorme respeto en la comunidad musical .",43,44,respeto,respeto,Sing
es,es-train-005-s239,"Tened en cuenta que el autobus pasa por la frontera de Suiza y Francia, y de vez en cuando suben a controlar los pasaportes en el Bus en el puesto de Frontera.","Tened en cuenta que el autobus pasa por la frontera de Suiza y Francia , y de vez en cuando suben a controlar los pasaportes en el Bus en el puesto de Frontera .",24,25,pasaportes,pasaporte,Plur
es,es-train-018-s323,"Tales estructuras reciben el nombre de glándulas, pelos glandulares o tricomas glandulares.","Tales estructuras reciben el nombre de glándulas , pelos glandulares o tricomas glandulares .",8,9,pelos,pelo,Plur
es,es-train-017-s49,Generalmente se ocupaban de la administración de los templos o de los palacios.,Generalmente se ocupaban de la administración de los templos o de los palacios .,8,9,templos,templo,Plur
es,es-train-024-s413,Cuenta con 6 bahías de transbordo para buses articulados y 14 para rutas alimentadoras.,Cuenta con 6 bahías de transbordo para buses articulados y 14 para rutas alimentadoras .,12,13,rutas,ruta,Plur
es,es-train-023-s81,"Él también refiere a «Aidenn», otra palabra del Jardín del Edén, aunque Poe la usa para preguntar si Leonor ha sido aceptada en el paraíso.","Él también refiere a « Aidenn » , otra palabra de el Jardín de el Edén , aunque Poe la usa para preguntar si Leonor ha sido aceptada en el paraíso .",30,31,paraíso,paraíso,Sing
es,es-train-019-s37,"Unos mil médicos y personal sanitario de 50 países participaron en este congreso - peregrinación, celebrado del 6 al 9 de mayo en Lourdes (Francia) bajo el lema ""Nuestra fe de médicos"", a todos ellos Benedicto XVI los animó a ""profundizar la verdadera identidad de su ser de médicos católicos"".","Unos mil médicos y personal sanitario de 50 países participaron en este congreso - peregrinación , celebrado de el 6 a el 9 de mayo en Lourdes ( Francia ) bajo el lema "" Nuestra fe de médicos "" , a todos ellos Benedicto XVI los animó a "" profundizar la verdadera identidad de su ser de médicos católicos "" .",37,38,médicos,médico,Plur
es,es-train-026-s428,"Según la tradición, este palacio sirvió de prisión a Antonio Pérez (1540-1611), secretario del rey Felipe II.","Según la tradición , este palacio sirvió de prisión a Antonio Pérez ( 1540-1611 ) , secretario de el rey Felipe II .",2,3,tradición,tradición,Sing
es,es-train-014-s422,"La cognoscibilidad humana de esta esencia, al menos en un nivel suficiente como para captar en ella, como una propiedad suya, la existencia real y necesaria.","La cognoscibilidad humana de esta esencia , a el menos en un nivel suficiente como para captar en ella , como una propiedad suya , la existencia real y necesaria .",12,13,nivel,nivel,Sing
es,es-train-014-s104,"En este grupo no sólo se consideran los ecosistemas de agua corriente (medios lóticos) y los de agua quieta (medios lénticos), sino también los hábitats acuosos de manantiales, huecos de árboles e incluso las cavidades de plantas donde se acumula agua y los ambientes de aguas subterráneas.","En este grupo no sólo se consideran los ecosistemas de agua corriente ( medios lóticos ) y los de agua quieta ( medios lénticos ) , sino también los hábitats acuosos de manantiales , huecos de árboles e incluso las cavidades de plantas donde se acumula agua y los ambientes de aguas subterráneas .",29,30,hábitats,hábitat,Plur
es,es-train-010-s148,"La mayor parte de las especies autóctonas, Barbo, Anguila de Río, Trucha, Calandino, Albur, Tenca, Barbo comizo, Barbo cabecicorto, Colmilleja, Cacho, Pardilla o la escasa Boga del Guadiana han de competir en sus ecosistemas con especies invasoras muy agresivas tales como el Black - Bass, el Percasol, el Lucio o la Carpa.","La mayor parte de las especies autóctonas , Barbo , Anguila de Río , Trucha , Calandino , Albur , Tenca , Barbo comizo , Barbo cabecicorto , Colmilleja , Cacho , Pardilla o la escasa Boga de el Guadiana han de competir en sus ecosistemas con especies invasoras muy agresivas tales como el Black - Bass , el Percasol , el Lucio o la Carpa .",45,46,ecosistemas,ecosistema,Plur
es,es-train-021-s268,"El alcalde, que ha decretado tres días de luto como muestra de respeto, aprecio y reconocimiento, no supo precisar dónde será enterrado Saramago, si en Lanzarote o en Portugal, una cuestino que decidirán allegados, indicó.","El alcalde , que ha decretado tres días de luto como muestra de respeto , aprecio y reconocimiento , no supo precisar dónde será enterrado Saramago , si en Lanzarote o en Portugal , una cuestino que decidirán allegados , indicó .",17,18,reconocimiento,reconocimiento,Sing
es,es-train-003-s120,"El YEIS, siglas de Yamaha Energy Induction System (Sistema Yamaha de Inducción de Potencia), es un sistema empleado hace años por el fabricante de motocicletas Yamaha en sus motores de dos tiempos.","El YEIS , siglas de Yamaha Energy Induction System ( Sistema Yamaha de Inducción de Potencia ) , es un sistema empleado hace años por el fabricante de motocicletas Yamaha en sus motores de dos tiempos .",3,4,siglas,sigla,Plur
es,es-train-002-s264,"Estamos deseando de disfrutar de tu buen hacer en poco más de una semana, y si es en la cocina, mejor.","Estamos deseando de disfrutar de tu buen hacer en poco más de una semana , y si es en la cocina , mejor .",13,14,semana,semana,Sing
es,es-train-007-s355,En 2007 se realizó la restauración de la fachada original construida para los eventos de 1929.,En 2007 se realizó la restauración de la fachada original construida para los eventos de 1929 .,13,14,eventos,evento,Plur
es,es-train-026-s191,Según el censo de 2010 tenía una población de 1.486 habitantes.,Según el censo de 2010 tenía una población de 1.486 habitantes .,7,8,población,población,Sing
es,es-train-019-s77,"El juego ha sido desarrollado por distintas compañías según la consola a la que fuera destinada, Luxoflux para PS3 y Xbox 360;","El juego ha sido desarrollado por distintas compañías según la consola a la que fuera destinada , Luxoflux para PS3 y Xbox 360 ;",7,8,compañías,compañía,Plur
es,es-train-002-s222,"La polémica de la ciencia española es el nombre que recibe la polémica intelectual que tuvo lugar en España desde el año 1876, al comienzo de la Restauración, al calor del escándalo que supuso la privación de sus cátedras a los profesores (la mayor parte de ellos republicanos o identificados con el recién terminado sexenio democrático) que se negaban al juramento obligatorio de no enseñar doctrinas contrarias a la católica, por entenderlo contrario a la libertad de cátedra (1875).","La polémica de la ciencia española es el nombre que recibe la polémica intelectual que tuvo lugar en España desde el año 1876 , a el comienzo de la Restauración , a el calor de el escándalo que supuso la privación de sus cátedras a los profesores ( la mayor parte de ellos republicanos o identificados con el recién terminado sexenio democrático ) que se negaban a el juramento obligatorio de no enseñar doctrinas contrarias a la católica , por entender lo contrario a la libertad de cátedra ( 1875 ) .",46,47,profesores,profesor,Plur
es,es-train-016-s62,"Un coche de Praga Alfa de principios de los años 30 es una de las joyas de la sala, utilizado para distribuir la cerveza a lo largo y ancho de Ceske Budejovice.","Un coche de Praga Alfa de principios de los años 30 es una de las joyas de la sala , utilizado para distribuir la cerveza a lo largo y ancho de Ceske Budejovice .",18,19,sala,sala,Sing
es,es-train-015-s65,Gephyroglanis habereri es una especie de peces de la familia Claroteidae en el orden de los Siluriformes.,Gephyroglanis habereri es una especie de peces de la familia Claroteidae en el orden de los Siluriformes .,9,10,familia,familia,Sing
es,es-train-024-s97,El equipo consigue vencer su primera Stanley Cup en 1927-28 y ganaría cinco campeonatos de División seguidos hasta 1933.,El equipo consigue vencer su primera Stanley Cup en 1927-28 y ganaría cinco campeonatos de División seguidos hasta 1933 .,13,14,campeonatos,campeonato,Plur
es,es-train-024-s58,"Ese modo de hacer filosofía es el que para Rorty termina divorciándose de la realidad y es el que, finalmente, genera una filosofía que sólo habla de sí misma y que gira sobre sí misma en una especie de metalenguaje.","Ese modo de hacer filosofía es el que para Rorty termina divorciando se de la realidad y es el que , finalmente , genera una filosofía que sólo habla de sí misma y que gira sobre sí misma en una especie de metalenguaje .",40,41,especie,especie,Sing
es,es-train-003-s301,"Otros países donde se prohíbe su uso industrial son los Estados Unidos, Argentina e Italia, mientras que se autoriza según estipula cada reglamentación nacional, en Francia y Alemania.","Otros países donde se prohíbe su uso industrial son los Estados Unidos , Argentina e Italia , mientras que se autoriza según estipula cada reglamentación nacional , en Francia y Alemania .",24,25,reglamentación,reglamentación,Sing
es,es-train-010-s18,El Gran Cinturón de Oro (en ingles The Big Gold Belt) es un histórico cinturón de campeón de lucha libre profesional que ha representado a varios campeonatos de categoría mundial a lo largo de su historia.,El Gran Cinturón de Oro ( en ingles The Big Gold Belt ) es un histórico cinturón de campeón de lucha libre profesional que ha representado a varios campeonatos de categoría mundial a lo largo de su historia .,28,29,campeonatos,campeonato,Plur
es,es-train-028-s35,"Al final Armando descubrirá que su hija no está haciendo las cochinadas que se imagina, sino que está organizando una fiesta sorpresa de aniversario para sus padres.","Al final Armando descubrirá que su hija no está haciendo las cochinadas que se imagina , sino que está organizando una fiesta sorpresa de aniversario para sus padres .",21,22,fiesta,fiesta,Sing
es,es-train-001-s39,"El que la publicidad sea el principal ingreso económico de los medios, los vincula a la economía general y a los puntos de vista e intereses de los grandes grupos económicos, entre los que también están los mismos grupos de comunicación.","El que la publicidad sea el principal ingreso económico de los medios , los vincula a la economía general y a los puntos de vista e intereses de los grandes grupos económicos , entre los que también están los mismos grupos de comunicación .",42,43,comunicación,comunicación,Sing
es,es-train-004-s172,"Adquirió la inquietud por escribir a raíz de un libro que contenía novelas de aventuras de Verne, Salgari y Swift, que le obsequió su padre.","Adquirió la inquietud por escribir a raíz de un libro que contenía novelas de aventuras de Verne , Salgari y Swift , que le obsequió su padre .",14,15,aventuras,aventura,Plur
es,es-train-018-s27,"Distinto fue el escenario en la provincia de Santa Fe donde Binner se hizo algo más fuerte y logró ganar las elecciones en departamentos de base agropecuaria como Las Colonias, Castellanos, San Martín y Caseros.","Distinto fue el escenario en la provincia de Santa Fe donde Binner se hizo algo más fuerte y logró ganar las elecciones en departamentos de base agropecuaria como Las Colonias , Castellanos , San Martín y Caseros .",21,22,elecciones,elección,Plur
es,es-train-002-s66,"Integró un conjunto con los miembros de su familia, su esposa Olga Arregui y sus hijos Pacuchi y Carlos.","Integró un conjunto con los miembros de su familia , su esposa Olga Arregui y sus hijos Pacuchi y Carlos .",2,3,conjunto,conjunto,Sing
es,es-train-002-s279,"La Diputación Provincial de Castellón es el órgano institucional propio de la Provincia de Castellón, que engloba a los 136 municipios que forman esta provincia.","La Diputación Provincial de Castellón es el órgano institucional propio de la Provincia de Castellón , que engloba a los 136 municipios que forman esta provincia .",25,26,provincia,provincia,Sing
es,es-train-005-s173,En el año 1989 se censaron en los Alpes 5.154 glaciares con una superficie de alrededor de 3.000 km².,En el año 1989 se censaron en los Alpes 5.154 glaciares con una superficie de alrededor de 3.000 km ² .,10,11,glaciares,glaciar,Plur
es,es-train-012-s471,"Para cada una se indica el nombre binomial seguido del autor, abreviado según las convenciones y usos.","Para cada una se indica el nombre binomial seguido de el autor , abreviado según las convenciones y usos .",11,12,autor,autor,Sing
es,es-train-006-s98,"Para Federico Kauffman Doig se trataría de una escenificación de sacrificios humanos, en el marco de un culto propiciatorio del sustento, para contrarrestar las hambrunas causadas por sequías u otros embates de la naturaleza.","Para Federico Kauffman Doig se trataría de una escenificación de sacrificios humanos , en el marco de un culto propiciatorio de el sustento , para contrarrestar las hambrunas causadas por sequías u otros embates de la naturaleza .",33,34,embates,embate,Plur
es,es-train-004-s421,"Cuando parece todo terminado Siegel zombificado que se arrastra por el suelo buscando devorar a Jennifer, ella está en un estado de shock al ver a su compañero convertido en un zombie y no atina a destruirlo finalmente ella se salva por que su ordenador interno detecta el virus alertando A.R.M.O.R.","Cuando parece todo terminado Siegel zombificado que se arrastra por el suelo buscando devorar a Jennifer , ella está en un estado de shock a el ver a su compañero convertido en un zombie y no atina a destruir lo finalmente ella se salva por que su ordenador interno detecta el virus alertando A.R.M.O.R.",11,12,suelo,suelo,Sing
es,es-train-007-s254,"Ralston, Mildred Davis, y Bebe Daniels se hicieron famosas actuando en las comedias de Lloyd.","Ralston , Mildred Davis , y Bebe Daniels se hicieron famosas actuando en las comedias de Lloyd .",14,15,comedias,comedia,Plur
es,es-train-014-s445,"Cerro habló del ascenso obtenido, de los juveniles del club y de su futuro.","Cerro habló de el ascenso obtenido , de los juveniles de el club y de su futuro .",9,10,juveniles,juvenil,Plur
es,es-train-001-s55,"Al crear un hogar funcional, igual que cuando una familia acogedora se ofrece a atender a algún niño, jamás debieran ofertar ""plazas"", porque ni los educadores ni los niños son predecibles como las plazas.","Al crear un hogar funcional , igual que cuando una familia acogedora se ofrece a atender a algún niño , jamás debieran ofertar "" plazas "" , porque ni los educadores ni los niños son predecibles como las plazas .",38,39,plazas,plaza,Plur
es,es-train-026-s321,MÉXICO -- El actor mexicano Diego Luna anunció este viernes que su esposa Camila Sodi está embarazada de su segundo hijo.,MÉXICO -- El actor mexicano Diego Luna anunció este viernes que su esposa Camila Sodi está embarazada de su segundo hijo .,12,13,esposa,esposa,Sing
es,es-train-001-s89,Aparece en la literatura con la denominación aceitera de hoja de lata por ser frecuente que se elabore con este material.,Aparece en la literatura con la denominación aceitera de hoja de lata por ser frecuente que se elabore con este material .,7,8,aceitera,aceitera,Sing
es,es-train-011-s436,El Llanero Solitario llega con su amigo Toro para detener a los forajidos y recuperar el oro.,El Llanero Solitario llega con su amigo Toro para detener a los forajidos y recuperar el oro .,12,13,forajidos,forajido,Plur
es,es-train-009-s392,Samsung tiene una gama de móviles para aquellos que están dispuestos a comprar un móvil por primera vez en la India.,Samsung tiene una gama de móviles para aquellos que están dispuestos a comprar un móvil por primera vez en la India .,14,15,móvil,móvil,Sing
es,es-train-024-s426,La pequeña envergadura de la modelo y su desnudez contrasta con la solemnidad de la butaca y la austeridad del escenario.,La pequeña envergadura de la modelo y su desnudez contrasta con la solemnidad de la butaca y la austeridad de el escenario .,5,6,modelo,modelo,Sing
es,es-train-007-s481,"Lo speziale, tal y como ha pasado con las otras óperas de Haydn no es muy conocida y se ha representado en muy pocas ocasiones.","Lo speziale , tal y como ha pasado con las otras óperas de Haydn no es muy conocida y se ha representado en muy pocas ocasiones .",25,26,ocasiones,ocasión,Plur
es,es-train-009-s423,Se intensifican los ataques a los cascos azules en Haití.,Se intensifican los ataques a los cascos azules en Haití .,6,7,cascos,casco,Plur
es,es-train-009-s32,"De hecho, es precisamente la actividad constructiva la que permite la evolución de la inteligencia.","De hecho , es precisamente la actividad constructiva la que permite la evolución de la inteligencia .",6,7,actividad,actividad,Sing
es,es-train-026-s3,"De los 439 habitantes, el municipio de Rutland estaba compuesto por el 97.72 % blancos, el 0 % eran afroamericanos, el 0 % eran amerindios, el 0.23 % eran asiáticos, el 0 % eran isleños del Pacífico, el 0.91 % eran de otras razas y el 1.14 % pertenecían a dos o más razas.","De los 439 habitantes , el municipio de Rutland estaba compuesto por el 97.72 % blancos , el 0 % eran afroamericanos , el 0 % eran amerindios , el 0.23 % eran asiáticos , el 0 % eran isleños de el Pacífico , el 0.91 % eran de otras razas y el 1.14 % pertenecían a dos o más razas .",60,61,razas,raza,Plur
es,es-train-010-s425,"Junto al video - creador Luis André formó - Gailu, un proyecto más personal en el que Luis creó la parte visual y Mikel musicó las imágenes.","Junto a el video - creador Luis André formó - Gailu , un proyecto más personal en el que Luis creó la parte visual y Mikel musicó las imágenes .",22,23,parte,parte,Sing
es,es-train-023-s266,"Desde entonces, el libro ficticio ha inspirado la publicación de diversas obras de igual título.","Desde entonces , el libro ficticio ha inspirado la publicación de diversas obras de igual título .",9,10,publicación,publicación,Sing
es,es-train-020-s133,"Los padres de Túñez, ambos naturales de Bertamiráns, La Coruña, emigraron a Caracas, Venezuela justo antes de su nacimiento.","Los padres de Túñez , ambos naturales de Bertamiráns , La Coruña , emigraron a Caracas , Venezuela justo antes de su nacimiento .",1,2,padres,padre,Plur
es,es-train-015-s219,"Esta observación fue el principal motivo que le indujo a descubrir su invento: un producto, complemento del jabón, relleno de arenas blancas, que pudiera manejarse y comercializarse, troceado en pastillas compactas y, a su vez, fácilmente deleznables.","Esta observación fue el principal motivo que le indujo a descubrir su invento : un producto , complemento de el jabón , relleno de arenas blancas , que pudiera manejar se y comercializar se , troceado en pastillas compactas y , a su vez , fácilmente deleznables .",5,6,motivo,motivo,Sing
es,es-train-017-s450,"Mazerulles es una población y comuna francesa, en la región de Lorena, departamento de Meurthe y Mosela, en el distrito de Nancy y cantón de Seichamps.","Mazerulles es una población y comuna francesa , en la región de Lorena , departamento de Meurthe y Mosela , en el distrito de Nancy y cantón de Seichamps .",3,4,población,población,Sing
es,es-train-010-s403,En el caso ideal de una barrera de energía sola aguda para las interacciones de la muestra de punta la fuerza de espectro dinámico mostrará un aumento lineal de la fuerza de ruptura como función del logaritmo del vínculo de velocidades.,En el caso ideal de una barrera de energía sola aguda para las interacciones de la muestra de punta la fuerza de espectro dinámico mostrará un aumento lineal de la fuerza de ruptura como función de el logaritmo de el vínculo de velocidades .,26,27,aumento,aumento,Sing
es,es-train-007-s29,"Como resultado de su excepcional desempeño en el mes de julio, fue nombrado co - ganador del Jugador del Mes de la Liga Americana (junto con el jardinero de los Mellizos, Delmon Young).","Como resultado de su excepcional desempeño en el mes de julio , fue nombrado co - ganador de el Jugador de el Mes de la Liga Americana ( junto con el jardinero de los Mellizos , Delmon Young ) .",8,9,mes,mes,Sing
es,es-train-011-s79,"De 33 adultos recuperados en colonias reproductivas sobre un total de 33.058 individuos que habían sido marcados cuando eran polluelos, sólo 13 aves habían regresado a un radio de 16 km de sus colonias natales.","De 33 adultos recuperados en colonias reproductivas sobre un total de 33.058 individuos que habían sido marcados cuando eran polluelos , sólo 13 aves habían regresado a un radio de 16 km de sus colonias natales .",12,13,individuos,individuo,Plur
es,es-train-012-s188,"Me pusieron las cortinas del comedor y habitaciones, además de un toldo en el patio y estamos muy contentos como han quedado.","Me pusieron las cortinas de el comedor y habitaciones , además de un toldo en el patio y estamos muy contentos como han quedado .",8,9,habitaciones,habitación,Plur
es,es-train-026-s465,"Los diámetros en general son bastantes grandes, a fin de que la fatiga del cable, muchas veces de alambre, sea menor.","Los diámetros en general son bastantes grandes , a fin de que la fatiga de el cable , muchas veces de alambre , sea menor .",19,20,veces,vez,Plur
es,es-train-008-s161,"Una grabación entre el expresidente de Estados Unidos Richard Nixon y John Ehrlichman, uno de sus más cercanos asesores en la Casa Blanca, reveló en el año 1999, que el cuestionado hombre de negocios Robert Vesco fue protegido por el gobierno de José Figueres Ferrer.","Una grabación entre el expresidente de Estados Unidos Richard Nixon y John Ehrlichman , uno de sus más cercanos asesores en la Casa Blanca , reveló en el año 1999 , que el cuestionado hombre de negocios Robert Vesco fue protegido por el gobierno de José Figueres Ferrer .",36,37,negocios,negocio,Plur
es,es-train-007-s36,Los precios varían en función del hotel escogido y de la fase del campeonato a la que se quiera asistir.,Los precios varían en función de el hotel escogido y de la fase de el campeonato a la que se quiera asistir .,15,16,campeonato,campeonato,Sing
es,es-train-026-s400,"En 1864, se descubrió que los escapes del gas de las lámparas de carbón que iluminaban las calles provocaban en las plantas adyacentes la disminución del crecimiento, el torcimiento o epinastia y espesamiento anormal de los vástagos.","En 1864 , se descubrió que los escapes de el gas de las lámparas de carbón que iluminaban las calles provocaban en las plantas adyacentes la disminución de el crecimiento , el torcimiento o epinastia y espesamiento anormal de los vástagos .",13,14,lámparas,lámpara,Plur
es,es-train-018-s478,"En esta instancia, las instituciones involucradas representan a diversos sectores de la ciudad, con realidades y necesidades diferentes.","En esta instancia , las instituciones involucradas representan a diversos sectores de la ciudad , con realidades y necesidades diferentes .",13,14,ciudad,ciudad,Sing
es,es-train-002-s433,"Mantendremos un acercamiento permanente con las empresas, verificando que traigan la mejor tecnología, la menos invasiva y dañina, y no la de hace 40 ó 50 años, que deja mucha contaminación y provoca muchas pérdidas al país, puntualizó el secretario Elvira Quesada.","Mantendremos un acercamiento permanente con las empresas , verificando que traigan la mejor tecnología , la menos invasiva y dañina , y no la de hace 40 ó 50 años , que deja mucha contaminación y provoca muchas pérdidas a el país , puntualizó el secretario Elvira Quesada .",6,7,empresas,empresa,Plur
es,es-train-009-s415,"""Sabemos que el riesgo de la enfermedad puede estar influido por la historia familiar y la edad, pero hay otras cosas que las mujeres pueden hacer para reducir el riesgo"".",""" Sabemos que el riesgo de la enfermedad puede estar influido por la historia familiar y la edad , pero hay otras cosas que las mujeres pueden hacer para reducir el riesgo "" .",22,23,cosas,cosa,Plur
es,es-train-010-s52,"Las personas, al conocerla, la reconocieron como su madre protectora y bajo su guía y la de Inca hicieron casas y caminos, templos y fortalezas.","Las personas , a el conocer la , la reconocieron como su madre protectora y bajo su guía y la de Inca hicieron casas y caminos , templos y fortalezas .",25,26,caminos,camino,Plur
es,es-train-002-s365,Las frutas son aquenios comprimidos con dos nervaduras laterales y el vilano ausente o compuesto de pocos cerdas.,Las frutas son aquenios comprimidos con dos nervaduras laterales y el vilano ausente o compuesto de pocos cerdas .,1,2,frutas,fruta,Plur
es,es-train-017-s298,La victoria comunista provocó la huida de Chiang Kai - shek y sus seguidores del Kuomintang a Taiwán y convirtió a Mao en el líder máximo de China hasta su muerte en 1976.,La victoria comunista provocó la huida de Chiang Kai - shek y sus seguidores de el Kuomintang a Taiwán y convirtió a Mao en el líder máximo de China hasta su muerte en 1976 .,5,6,huida,huida,Sing
es,es-train-007-s333,"Fue una avión de reacción tradicional, de limitado éxito, en el que se usaron las superficies de cola, alas y cúpula del P - 51 Mustang.","Fue una avión de reacción tradicional , de limitado éxito , en el que se usaron las superficies de cola , alas y cúpula de el P - 51 Mustang .",17,18,superficies,superficie,Plur
es,es-train-023-s6,Si el país debe solicitar el ingreso en la Unión Europea ha sido uno de los temas más dominantes y divisivos en Noruega debate político y económico desde la Segunda Guerra Mundial.,Si el país debe solicitar el ingreso en la Unión Europea ha sido uno de los temas más dominantes y divisivos en Noruega debate político y económico desde la Segunda Guerra Mundial .,16,17,temas,tema,Plur
es,es-train-007-s28,"El alcalde de Nueva York Michael Bloomberg anunció que las escuelas permanecerían cerradas, dejando sin clases a cerca de un millón de escolares.","El alcalde de Nueva York Michael Bloomberg anunció que las escuelas permanecerían cerradas , dejando sin clases a cerca de un millón de escolares .",16,17,clases,clase,Plur
es,es-train-021-s64,"Sus suministros de pólvora estaban disminuyendo, el tiempo estab estropeándose, los plazos de servicio para algunos mercenarios se acababan, y lso Caballeros debían elegir a un nuevo Gran Maestre.","Sus suministros de pólvora estaban disminuyendo , el tiempo estab estropeando se , los plazos de servicio para algunos mercenarios se acababan , y lso Caballeros debían elegir a un nuevo Gran Maestre .",16,17,servicio,servicio,Sing
es,es-train-003-s462,"De acuerdo con el bajista Pat Seals, la canción se trata de ""una sensación de mirar hacia el futuro desconocido con esperanza"".","De acuerdo con el bajista Pat Seals , la canción se trata de "" una sensación de mirar hacia el futuro desconocido con esperanza "" .",1,2,acuerdo,acuerdo,Sing
es,es-train-003-s144,"Durante uno de los intervalos, esos minutos para ganar algo de aire, los sobrevivientes, amigos y familiares de las víctimas intentaban decodificarlo.","Durante uno de los intervalos , esos minutos para ganar algo de aire , los sobrevivientes , amigos y familiares de las víctimas intentaban decodificar lo .",22,23,víctimas,víctima,Plur
es,es-train-008-s393,También se le nombra Multimedia Asset Management (MAM) en el momento en el que el sistema controla los datos antes de ser digitalizados.,También se le nombra Multimedia Asset Management ( MAM ) en el momento en el que el sistema controla los datos antes de ser digitalizados .,12,13,momento,momento,Sing
es,es-train-001-s344,"Algunos creen que el incremento de la participación de los gobiernos locales en crear la política conducirá a una mayor propiedad de los programas de préstamos, por lo tanto a una mejor política fiscal.","Algunos creen que el incremento de la participación de los gobiernos locales en crear la política conducirá a una mayor propiedad de los programas de préstamos , por lo tanto a una mejor política fiscal .",4,5,incremento,incremento,Sing
es,es-train-004-s271,"A los 18 años accede a la casa de alta costura Santa Eulàlia de Barcelona, donde trabaja durante cuatro años y donde empieza su carrera como maniquí profesional desfilando para los más reconocidos modistos de alta costura y confección en España.","A los 18 años accede a la casa de alta costura Santa Eulàlia de Barcelona , donde trabaja durante cuatro años y donde empieza su carrera como maniquí profesional desfilando para los más reconocidos modistos de alta costura y confección en España .",34,35,modistos,modisto,Plur
es,es-train-022-s201,"El resultado final de la represión por la muerte de Heydrich fue de 1.300 personas, entre partisanos, altos dirigentes checos y víctimas circunstanciales, como los habitantes de Lídice.","El resultado final de la represión por la muerte de Heydrich fue de 1.300 personas , entre partisanos , altos dirigentes checos y víctimas circunstanciales , como los habitantes de Lídice .",17,18,partisanos,partisano,Plur
es,es-train-005-s202,"Significó que en vista de que el espectro radioeléctrico es un recurso escaso y valioso, ""el Plan Nacional de Atribución de Frecuencias (en adelante, PNAF), debe ser un elemento de política amplia, cuyos objetivos principales sean la eficiencia técnica, económica y funcional en el administración del espectro radioeléctrico, para maximizar la eficacia en el uso del mismo de manera transparente y en beneficio de un sistema de libre y de leal competencia"".","Significó que en vista de que el espectro radioeléctrico es un recurso escaso y valioso , "" el Plan Nacional de Atribución de Frecuencias ( en adelante , PNAF ) , debe ser un elemento de política amplia , cuyos objetivos principales sean la eficiencia técnica , económica y funcional en el administración de el espectro radioeléctrico , para maximizar la eficacia en el uso de el mismo de manera transparente y en beneficio de un sistema de libre y de leal competencia "" .",52,53,administración,administración,Sing
